Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1076

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
8.10156,-22.21680,4.94385,-37.53662,-0.24219,1.00879,0.10889,962.267,26.6,,0.75156,0.61787,0.22171,-0.06514,
8.10938,-22.27783,6.40869,-37.35352,-0.25952,1.00659,0.10083,,,,0.75223,0.61619,0.22371,-0.06645,
8.11719,-22.15576,7.14111,-37.47559,-0.26221,0.99854,0.10889,962.301,26.6,,0.75288,0.61451,0.22575,-0.06773,
8.12500,-22.03369,9.15527,-37.78076,-0.26465,0.99658,0.12769,,,,0.75348,0.61284,0.22790,-0.06894,
8.13281,-22.21680,10.80322,-37.84180,-0.28735,1.00610,0.14038,962.295,26.6,,0.75406,0.61116,0.23014,-0.07009,
8.14063,-22.46094,11.41357,-37.96387,-0.29370,1.00879,0.14038,,,,0.75463,0.60946,0.23241,-0.07121,
8.14844,-23.01025,11.77979,-39.06250,-0.32373,0.99780,0.14575,962.310,26.6,,0.75521,0.60771,0.23475,-0.07237,
8.15625,-23.43750,12.26807,-39.67285,-0.34546,0.99536,0.14844,,,,0.75578,0.60593,0.23714,-0.07353,
8.16406,-23.62061,12.20703,-39.73389,-0.35254,0.98853,0.14941,962.309,26.6,,0.75636,0.60413,0.23953,-0.07469,
8.17188,-23.19336,12.14600,-39.42871,-0.34302,0.98535,0.14844,,,,0.75691,0.60235,0.24190,-0.07584,
8.17969,-23.25439,11.77979,-39.61182,-0.35205,0.98291,0.14087,962.287,26.6,,0.75746,0.60055,0.24425,-0.07702,
8.18750,-23.49854,12.26807,-39.85596,-0.35742,0.98706,0.13745,,,,0.75801,0.59873,0.24664,-0.07818,
8.19531,-23.43750,12.93945,-39.91699,-0.36133,0.97974,0.13672,962.279,26.6,,0.75853,0.59692,0.24906,-0.07932,
8.20313,-24.16992,13.54980,-40.10010,-0.36182,0.98340,0.14624,,,,0.75906,0.59506,0.25152,-0.08043,
8.21094,-24.10889,13.61084,-40.16113,-0.36719,0.98267,0.13843,962.323,26.6,,0.75958,0.59319,0.25398,-0.08154,
8.21875,-23.49854,13.85498,-40.71045,-0.36523,0.97656,0.13062,,,,0.76006,0.59135,0.25648,-0.08268,
8.22656,-22.58301,14.22119,-41.44287,-0.37793,0.96387,0.14185,962.329,26.6,,0.76049,0.58953,0.25901,-0.08386,
8.23438,-22.52197,14.34326,-42.11426,-0.41235,0.95728,0.14648,,,,0.76089,0.58769,0.26157,-0.08507,
8.24219,-22.21680,13.18359,-44.18945,-0.45947,0.95044,0.15869,962.284,26.6,,0.76129,0.58583,0.26415,-0.08644,
8.25000,-21.42334,9.64355,-44.67773,-0.46143,0.94580,0.15820,,,,0.76170,0.58396,0.26656,-0.08798,
8.25781,-21.17920,7.93457,-44.61670,-0.45825,0.94580,0.15527,962.317,26.6,,0.76213,0.58210,0.26888,-0.08960,
8.26563,-20.62988,6.53076,-44.55566,-0.44360,0.95020,0.16553,,,,0.76255,0.58025,0.27111,-0.09128,
8.27344,-19.71436,5.18799,-44.12842,-0.45483,0.95532,0.16406,962.330,26.6,,0.76296,0.57844,0.27324,-0.09300,
8.28125,-19.59229,4.69971,-44.37256,-0.45898,0.95996,0.16504,,,,0.76336,0.57662,0.27536,-0.09476,
8.28906,-19.40918,4.02832,-44.31152,-0.44849,0.94849,0.16797,962.291,26.6,,0.76375,0.57480,0.27744,-0.09654,
8.29688,-19.22607,2.86865,-43.57910,-0.43213,0.95068,0.16748,,,,0.76416,0.57299,0.27942,-0.09833,
8.30469,-18.98193,2.68555,-43.21289,-0.42871,0.95752,0.16846,962.299,26.6,,0.76456,0.57119,0.28137,-0.10011,
8.31250,-19.40918,3.60107,-43.02979,-0.43481,0.94897,0.17334,,,,0.76495,0.56938,0.28336,-0.10184,
8.32031,-19.40918,4.94385,-43.94531,-0.43848,0.93579,0.17114,962.299,26.6,,0.76529,0.56755,0.28546,-0.10357,
8.32813,-19.40918,5.85938,-44.25049,-0.44507,0.93188,0.16528,,,,0.76562,0.56571,0.28761,-0.10527,
8.33594,-19.59229,6.71387,-44.43359,-0.45483,0.93018,0.16895,962.286,26.6,,0.76592,0.56386,0.28982,-0.10695,
8.34375,-19.22607,7.01904,-44.55566,-0.46606,0.90723,0.17529,,,,0.76619,0.56203,0.29203,-0.10862,
8.35156,-18.92090,6.95801,-44.86084,-0.47021,0.89819,0.18774,962.332,26.6,,0.76644,0.56019,0.29425,-0.11032,
8.35938,-18.49365,6.46973,-45.16602,-0.47119,0.90723,0.19409,,,,0.76667,0.55837,0.29645,-0.11206,
8.36719,-18.61572,6.89697,-44.55566,-0.46997,0.91260,0.18994,962.303,26.6,,0.76689,0.55654,0.29865,-0.11375,
8.37500,-18.55469,7.56836,-44.49463,-0.46313,0.91113,0.18750,,,,0.76709,0.55472,0.30088,-0.11541,
8.38281,-18.61572,9.64355,-44.61670,-0.47925,0.90210,0.19434,962.320,26.6,,0.76725,0.55291,0.30321,-0.11700,
8.39063,-19.16504,9.15527,-45.28809,-0.52393,0.89380,0.19312,,,,0.76741,0.55104,0.30555,-0.11862,
8.39844,-19.04297,8.54492,-46.02051,-0.54102,0.88110,0.19824,962.292,26.6,,0.76757,0.54915,0.30788,-0.12031,
8.40625,-18.79883,6.71387,-46.44775,-0.54468,0.86401,0.20483,,,,0.76775,0.54724,0.31012,-0.12209,
8.41406,-18.43262,4.57764,-45.95947,-0.54370,0.86694,0.19824,962.276,26.6,,0.76796,0.54534,0.31222,-0.12394,
8.42188,-18.37158,3.90625,-45.65430,-0.53735,0.87207,0.19409,,,,0.76817,0.54344,0.31428,-0.12579,
8.42969,-17.94434,3.84521,-44.86084,-0.51807,0.87085,0.19263,962.314,26.6,,0.76836,0.54157,0.31629,-0.12761,
8.43750,-17.63916,4.57764,-44.92188,-0.50659,0.86768,0.18188,,,,0.76852,0.53971,0.31834,-0.12942,
8.44531,-17.33398,5.43213,-44.31152,-0.50049,0.86401,0.18164,962.293,26.6,,0.76864,0.53789,0.32041,-0.13116,
8.45313,-17.76123,7.50732,-44.18945,-0.49634,0.85596,0.18481,,,,0.76873,0.53606,0.32258,-0.13281,
8.46094,-17.63916,9.94873,-44.92188,-0.50562,0.85669,0.17896,962.310,26.6,,0.76874,0.53423,0.32490,-0.13441,
8.46875,-17.21191,12.26807,-45.16602,-0.51782,0.85181,0.18384,,,,0.76868,0.53244,0.32734,-0.13595,
8.47656,-16.90674,12.57324,-45.16602,-0.57617,0.85278,0.19019,962.278,26.6,,0.76859,0.53066,0.32980,-0.13748,
8.48438,-16.35742,11.35254,-46.14258,-0.62354,0.83740,0.19995,,,,0.76849,0.52887,0.33221,-0.13912,
8.49219,-15.74707,7.93457,-45.89844,-0.61963,0.80713,0.20752,962.294,26.6,,0.76844,0.52708,0.33443,-0.14088,
8.50000,-15.13672,6.53076,-45.65430,-0.60474,0.80713,0.20898,,,,0.76839,0.52530,0.33656,-0.14269,
8.50781,-15.19775,5.85938,-45.28809,-0.59595,0.81299,0.21240,962.288,26.6,,0.76836,0.52352,0.33863,-0.14450,
8.51563,-15.13672,5.92041,-45.65430,-0.60986,0.81396,0.20776,,,,0.76831,0.52173,0.34072,-0.14633,
8.52344,-14.95361,6.16455,-45.77637,-0.60449,0.81250,0.20776,962.340,26.6,,0.76823,0.51995,0.34281,-0.14816,
8.53125,-14.95361,6.71387,-46.08154,-0.58789,0.80981,0.20581,,,,0.76814,0.51815,0.34495,-0.14999,
8.53906,-14.52637,8.36182,-45.77637,-0.60449,0.80737,0.19458,962.312,26.6,,0.76798,0.51640,0.34715,-0.15175,
8.54688,-14.09912,8.60596,-45.41016,-0.61963,0.79980,0.19116,,,,0.76780,0.51467,0.34934,-0.15349,
8.55469,-13.97705,8.54492,-45.83740,-0.64990,0.78931,0.20264,962.292,26.6,,0.76760,0.51293,0.35154,-0.15525,
8.56250,-13.79395,6.71387,-46.20361,-0.65918,0.78491,0.19727,,,,0.76743,0.51117,0.35365,-0.15710,
8.57031,-13.67188,5.85938,-46.56982,-0.64844,0.77954,0.19580,962.300,26.6,,0.76726,0.50940,0.35573,-0.15901,
8.57813,-13.61084,5.98145,-46.63086,-0.62769,0.76807,0.20410,,,,0.76708,0.50761,0.35780,-0.16091,
8.58594,-13.18359,7.26318,-46.81396,-0.64575,0.77100,0.19751,962.282,26.6,,0.76684,0.50586,0.35995,-0.16278,
8.59375,-13.12256,7.69043,-46.99707,-0.66260,0.77246,0.19458,,,,0.76658,0.50410,0.36211,-0.16465,
8.60156,-12.57324,8.23975,-47.79053,-0.67871,0.75488,0.19629,962.295,26.6,,0.76627,0.50236,0.36432,-0.16655,
8.60938,-11.84082,8.17871,-48.15674,-0.67090,0.74536,0.19873,,,,0.76592,0.50063,0.36653,-0.16849,
8.61719,-11.90186,8.72803,-48.27881,-0.67651,0.74658,0.20532,962.293,26.6,,0.76555,0.49890,0.36877,-0.17041,
8.62500,-11.41357,9.03320,-48.64502,-0.70264,0.74951,0.20825,,,,0.76514,0.49719,0.37103,-0.17236,
8.63281,-11.35254,8.66699,-48.76709,-0.70313,0.73779,0.20825,962.289,26.6,,0.76473,0.49546,0.37326,-0.17432,
8.64063,-11.16943,8.78906,-48.82813,-0.69995,0.73315,0.20972,,,,0.76430,0.49374,0.37550,-0.17628,
8.64844,-10.98633,8.36182,-48.82813,-0.70288,0.72827,0.20703,962.305,26.6,,0.76386,0.49201,0.37771,-0.17826,
8.65625,-11.10840,8.48389,-49.13330,-0.71631,0.72827,0.20752,,,,0.76341,0.49027,0.37993,-0.18025,
8.66406,-10.92529,8.48389,-49.56055,-0.72266,0.72632,0.21069,962.286,26.6,,0.76294,0.48852,0.38216,-0.18226,
8.67188,-11.29150,8.23975,-50.23193,-0.71924,0.72388,0.20654,,,,0.76248,0.48672,0.38440,-0.18430,
8.67969,-10.92529,7.26318,-49.80469,-0.73901,0.72461,0.20972,962.281,26.6,,0.76202,0.48494,0.38657,-0.18636,
8.68750,-11.04736,6.89697,-50.17090,-0.75244,0.71777,0.21289,,,,0.76156,0.48313,0.38872,-0.18845,
8.69531,-10.68115,5.55420,-50.29297,-0.75854,0.70288,0.22363,962.282,26.6,,0.76111,0.48131,0.39080,-0.19059,
8.70313,-10.37598,5.12695,-49.49951,-0.74341,0.69019,0.22754,,,,0.76067,0.47952,0.39282,-0.19271,
8.71094,-10.31494,5.43213,-49.43848,-0.73047,0.69116,0.22974,962.277,26.6,,0.76021,0.47773,0.39485,-0.19482,
8.71875,-10.25391,7.26318,-50.47607,-0.70215,0.69092,0.22803,,,,0.75967,0.47593,0.39701,-0.19692,
8.72656,-10.80322,11.10840,-51.63574,-0.69531,0.68311,0.22754,962.295,26.6,,0.75902,0.47412,0.39940,-0.19894,
8.73438,-11.41357,12.75635,-51.87988,-0.71582,0.68091,0.22095,,,,0.75833,0.47229,0.40189,-0.20090,
8.74219,-12.08496,14.77051,-53.10059,-0.77295,0.66992,0.22192,962.288,26.6,,0.75759,0.47040,0.40452,-0.20284,
8.75000,-11.90186,13.18359,-54.07715,-0.81934,0.65405,0.22412,,,,0.75685,0.46848,0.40710,-0.20488,
8.75781,-11.53564,11.65771,-53.83301,-0.82227,0.65088,0.22119,962.246,26.6,,0.75614,0.46655,0.40958,-0.20696,
8.76563,-11.10840,8.48389,-51.87988,-0.79810,0.64453,0.21289,,,,0.75552,0.46464,0.41182,-0.20906,
8.77344,-10.92529,7.08008,-50.65918,-0.75977,0.64697,0.20776,962.299,26.6,,0.75494,0.46276,0.41394,-0.21113,
8.78125,-10.55908,7.44629,-50.29297,-0.74121,0.64844,0.20435,,,,0.75433,0.46090,0.41606,-0.21319,
8.78906,-11.23047,10.68115,-49.74365,-0.72021,0.63428,0.20703,962.266,26.6,,0.75365,0.45906,0.41833,-0.21509,
8.79688,-11.59668,15.31982,-51.69678,-0.70776,0.62500,0.21436,,,,0.75282,0.45722,0.42090,-0.21693,
8.80469,-12.20703,18.00537,-52.91748,-0.71558,0.61523,0.21606,962.279,26.6,,0.75189,0.45533,0.42365,-0.21873,
8.81250,-12.45117,21.72852,-55.17578,-0.78882,0.58252,0.20972,,,,0.75082,0.45342,0.42666,-0.22053,
8.82031,-11.96289,22.70508,-56.82373,-0.84473,0.56250,0.21436,962.299,26.6,,0.74967,0.45149,0.42976,-0.22238,
8.82813,-11.65771,21.42334,-56.64063,-0.85132,0.55933,0.21387,,,,0.74854,0.44956,0.43277,-0.22427,
8.83594,-10.86426,18.67676,-55.35889,-0.82495,0.55713,0.20166,962.270,26.6,,0.74747,0.44765,0.43558,-0.22620,
8.84375,-11.41357,18.00537,-54.19922,-0.81470,0.56152,0.20190,,,,0.74644,0.44574,0.43832,-0.22808,
8.85156,-11.47461,18.00537,-53.95508,-0.82056,0.56152,0.20337,962.266,26.6,,0.74540,0.44382,0.44106,-0.22993,
8.85938,-11.35254,18.12744,-54.44336,-0.80273,0.57056,0.18872,,,,0.74434,0.44189,0.44380,-0.23180,
8.86719,-11.16943,20.93506,-54.01611,-0.77051,0.56641,0.17993,962.249,26.6,,0.74319,0.44001,0.44666,-0.23357,
8.87500,-11.10840,23.25439,-53.46680,-0.76733,0.55591,0.17188,,,,0.74195,0.43819,0.44962,-0.23524,
8.88281,-10.74219,28.50342,-53.52783,-0.78271,0.53931,0.15649,962.292,26.6,,0.74054,0.43646,0.45282,-0.23677,
8.89063,-10.68115,31.43311,-54.26025,-0.81104,0.53198,0.14331,,,,0.73900,0.43475,0.45619,-0.23824,
8.89844,-10.80322,32.34863,-54.56543,-0.83667,0.51611,0.14111,962.264,26.6,,0.73742,0.43303,0.45961,-0.23969,
8.90625,-10.49805,31.73828,-54.99268,-0.89233,0.49561,0.15015,,,,0.73583,0.43129,0.46300,-0.24119,
8.91406,-9.52148,27.52686,-54.32129,-0.93579,0.48950,0.15503,962.269,26.6,,0.73434,0.42955,0.46613,-0.24280,
8.92188,-8.30078,21.91162,-54.07715,-0.93457,0.48730,0.16187,,,,0.73299,0.42778,0.46894,-0.24460,
8.92969,-7.69043,19.22607,-53.22266,-0.91772,0.48535,0.15991,962.294,26.6,,0.73170,0.42601,0.47158,-0.24645,
8.93750,-6.59180,15.44189,-50.78125,-0.86426,0.47852,0.14673,,,,0.73054,0.42430,0.47393,-0.24832,
8.94531,-6.28662,16.35742,-49.80469,-0.81934,0.47241,0.14307,962.285,26.6,,0.72935,0.42266,0.47629,-0.25012,
8.95313,-6.46973,17.82227,-49.62158,-0.81689,0.46655,0.14063,,,,0.72810,0.42102,0.47871,-0.25187,
8.96094,-6.10352,20.38574,-49.56055,-0.83374,0.46021,0.13721,962.286,26.6,,0.72676,0.41945,0.48125,-0.25354,
8.96875,-5.92041,22.64404,-50.29297,-0.85962,0.45996,0.13086,,,,0.72531,0.41790,0.48391,-0.25519,
8.97656,-5.92041,23.49854,-51.08643,-0.87573,0.45361,0.12964,962.261,26.6,,0.72381,0.41633,0.48663,-0.25685,
8.98438,-5.12695,23.01025,-51.69678,-0.91187,0.42529,0.12207,,,,0.72228,0.41476,0.48931,-0.25857,
8.99219,-4.39453,20.93506,-51.45264,-0.93091,0.39722,0.12646,962.284,26.6,,0.72079,0.41319,0.49187,-0.26036,
9.00000,-4.45557,18.79883,-51.33057,-0.93677,0.39502,0.12744,,,,0.71937,0.41158,0.49432,-0.26221,
9.00781,-4.15039,14.64844,-50.35400,-0.90869,0.41284,0.11011,962.280,26.6,,0.71809,0.40994,0.49652,-0.26412,
9.01563,-3.41797,12.63428,-48.03467,-0.86719,0.42041,0.09937,,,,0.71689,0.40837,0.49854,-0.26600,
9.02344,-2.92969,12.93945,-46.93604,-0.85986,0.41821,0.09473,962.237,26.6,,0.71567,0.40687,0.50053,-0.26784,
9.03125,-2.25830,14.40430,-45.89844,-0.88159,0.40063,0.09521,,,,0.71440,0.40545,0.50255,-0.26960,
9.03906,-1.83105,15.13672,-46.63086,-0.90454,0.38013,0.09131,962.285,26.6,,0.71307,0.40404,0.50460,-0.27138,
9.04688,-1.70898,15.07568,-46.87500,-0.90015,0.37109,0.08960,,,,0.71173,0.40262,0.50666,-0.27319,
9.05469,-1.34277,15.25879,-46.32568,-0.89673,0.35840,0.08325,962.260,26.6,,0.71037,0.40124,0.50869,-0.27497,
9.06250,-0.61035,14.40430,-47.30225,-0.94214,0.34619,0.08521,,,,0.70900,0.39984,0.51069,-0.27684,
9.07031,-0.54932,13.54980,-47.91260,-0.94897,0.33740,0.08569,962.272,26.6,,0.70764,0.39840,0.51266,-0.27877,
9.07813,-0.24414,10.37598,-46.93604,-0.93188,0.34351,0.08228,,,,0.70638,0.39694,0.51444,-0.28074,
9.08594,0.30518,8.72803,-45.71533,-0.90723,0.35425,0.08618,962.294,26.6,,0.70519,0.39552,0.51609,-0.28271,
9.09375,0.48828,8.85010,-45.16602,-0.90698,0.35522,0.08765,,,,0.70399,0.39412,0.51772,-0.28466,
9.10156,0.48828,10.49805,-44.49463,-0.90625,0.33911,0.09424,962.301,26.6,,0.70274,0.39278,0.51940,-0.28653,
9.10938,0.97656,11.65771,-44.06738,-0.90234,0.31738,0.09229,,,,0.70144,0.39149,0.52112,-0.28836,
9.11719,0.91553,12.51221,-44.43359,-0.90552,0.30518,0.08569,962.281,26.6,,0.70009,0.39020,0.52288,-0.29018,
9.12500,0.73242,14.28223,-45.10498,-0.92822,0.28857,0.08618,,,,0.69867,0.38891,0.52475,-0.29198,
9.13281,0.67139,13.91602,-45.83740,-0.94482,0.27466,0.07788,962.273,26.6,,0.69723,0.38758,0.52661,-0.29382,
9.14063,0.61035,13.42773,-46.14258,-0.95117,0.28052,0.07593,,,,0.69581,0.38622,0.52845,-0.29568,
9.14844,0.73242,11.41357,-46.02051,-0.95361,0.27588,0.06494,962.300,26.6,,0.69445,0.38482,0.53019,-0.29758,
9.15625,0.61035,9.64355,-45.10498,-0.96753,0.27832,0.07080,,,,0.69316,0.38341,0.53181,-0.29949,
9.16406,0.42725,8.78906,-44.79980,-0.97461,0.28271,0.06909,962.273,26.6,,0.69191,0.38199,0.53339,-0.30139,
9.17188,0.67139,7.56836,-44.73877,-0.93555,0.27759,0.05908,,,,0.69070,0.38055,0.53490,-0.30332,
9.17969,0.73242,8.85010,-43.21289,-0.92163,0.26392,0.06763,962.260,26.6,,0.68946,0.37919,0.53642,-0.30515,
9.18750,0.54932,9.76563,-43.15186,-0.93335,0.24829,0.06860,,,,0.68819,0.37784,0.53798,-0.30695,
9.19531,0.18311,11.59668,-44.31152,-0.92651,0.24072,0.06201,962.276,26.6,,0.68683,0.37646,0.53966,-0.30873,
9.20313,-0.24414,13.61084,-43.94531,-0.91431,0.22778,0.06958,,,,0.68540,0.37512,0.54142,-0.31043,
9.21094,-0.67139,14.46533,-43.88428,-0.93481,0.22363,0.06982,962.258,26.6,,0.68396,0.37377,0.54323,-0.31208,
9.21875,-0.79346,14.34326,-45.34912,-0.99170,0.22241,0.07324,,,,0.68248,0.37236,0.54507,-0.31380,
9.22656,-0.30518,11.96289,-44.79980,-0.98535,0.22168,0.07520,962.260,26.6,,0.68108,0.37094,0.54677,-0.31557,
9.23438,-0.30518,10.98633,-43.88428,-0.95703,0.22168,0.07129,,,,0.67973,0.36952,0.54839,-0.31731,
9.24219,-0.79346,10.49805,-42.41943,-0.91187,0.22070,0.05981,962.286,26.6,,0.67843,0.36812,0.54996,-0.31898,
9.25000,-1.58691,13.36670,-41.99219,-0.89819,0.21631,0.06079,,,,0.67706,0.36677,0.55167,-0.32053,
9.25781,-1.95313,14.64844,-41.74805,-0.89575,0.21289,0.06348,962.286,26.6,,0.67564,0.36542,0.55343,-0.32202,
9.26563,-2.38037,17.51709,-41.25977,-0.90381,0.19727,0.05933,,,,0.67413,0.36414,0.55531,-0.32339,
9.27344,-2.74658,19.71436,-41.50391,-0.95825,0.18457,0.05713,962.269,26.6,,0.67253,0.36288,0.55731,-0.32470,
9.28125,-3.17383,19.04297,-41.74805,-0.99341,0.17896,0.04785,,,,0.67096,0.36157,0.55928,-0.32602,
9.28906,-2.50244,16.72363,-41.62598,-0.99609,0.16504,0.04834,962.268,26.6,,0.66945,0.36023,0.56113,-0.32742,
9.29688,-2.01416,14.46533,-39.73389,-0.96924,0.14917,0.05078,,,,0.66806,0.35894,0.56280,-0.32879,
9.30469,-2.01416,14.03809,-39.24561,-0.95801,0.15137,0.04785,962.272,26.6,,0.66669,0.35766,0.56445,-0.33016,
9.31250,-2.19727,13.48877,-38.57422,-0.93799,0.17261,0.03613,,,,0.66535,0.35638,0.56605,-0.33150,
9.32031,-1.70898,14.03809,-37.29248,-0.91455,0.15918,0.03345,962.300,26.6,,0.66401,0.35518,0.56763,-0.33278,
9.32813,-1.52588,16.47949,-36.37695,-0.90820,0.13672,0.03003,,,,0.66258,0.35407,0.56929,-0.33397,
9.33594,-1.77002,16.90674,-36.43799,-0.93628,0.13477,0.02710,962.244,26.6,,0.66113,0.35296,0.57097,-0.33514,
9.34375,-1.64795,17.02881,-37.84180,-0.95898,0.13525,0.01685,,,,0.65964,0.35181,0.57268,-0.33636,
9.35156,-0.97656,16.11328,-35.94971,-0.90991,0.11401,0.00024,962.244,26.6,,0.65821,0.35073,0.57429,-0.33756,
9.35938,-1.22070,16.66260,-34.79004,-0.88721,0.10645,-0.00293,,,,0.65678,0.34969,0.57590,-0.33867,
9.36719,-1.46484,18.92090,-33.26416,-0.90454,0.12280,0.01123,962.270,26.6,,0.65530,0.34876,0.57757,-0.33965,
9.37500,-1.77002,20.44678,-33.56934,-0.90991,0.15161,0.00220,,,,0.65376,0.34783,0.57932,-0.34059,
9.38281,-1.83105,21.24023,-33.26416,-0.89868,0.15674,-0.00537,962.246,26.7,,0.65219,0.34693,0.58109,-0.34149,
9.39063,-1.89209,23.86475,-31.86035,-0.89355,0.11108,0.00293,,,,0.65055,0.34613,0.58295,-0.34227,
9.39844,-2.74658,25.57373,-32.28760,-0.96558,0.07129,0.00635,962.277,26.6,,0.64884,0.34533,0.58491,-0.34299,
9.40625,-3.11279,25.63477,-33.38623,-0.99243,0.06641,0.01074,,,,0.64711,0.34445,0.58690,-0.34374,
9.41406,-3.11279,22.39990,-33.20313,-1.00513,0.07397,-0.00513,962.283,26.6,,0.64550,0.34351,0.58874,-0.34455,
9.42188,-2.86865,20.01953,-30.39551,-0.94971,0.08032,-0.01367,,,,0.64405,0.34264,0.59040,-0.34530,
9.42969,-2.68555,19.53125,-29.05273,-0.92944,0.07739,-0.02441,962.259,26.6,,0.64264,0.34181,0.59200,-0.34601,
9.43750,-2.99072,20.93506,-28.07617,-0.89478,0.09033,-0.04224,,,,0.64120,0.34104,0.59364,-0.34663,
9.44531,-3.05176,24.16992,-27.28271,-0.87085,0.08447,-0.04883,962.278,26.6,,0.63965,0.34037,0.59540,-0.34714,
9.45313,-3.11279,26.55029,-27.09961,-0.86426,0.07593,-0.04639,,,,0.63800,0.33976,0.59726,-0.34757,
9.46094,-3.72314,31.86035,-28.13721,-0.91382,0.04663,-0.04517,962.267,26.6,,0.63611,0.33921,0.59938,-0.34791,
9.46875,-4.15039,33.08105,-31.18896,-1.03955,0.01587,-0.04346,,,,0.63412,0.33854,0.60163,-0.34832,
9.47656,-3.90625,31.43311,-31.73828,-1.06445,0.00220,-0.04004,962.250,26.6,,0.63216,0.33781,0.60381,-0.34881,
9.48438,-3.96729,24.65820,-29.60205,-1.05957,-0.00293,-0.02759,,,,0.63053,0.33701,0.60565,-0.34935,
9.49219,-3.47900,17.88330,-27.22168,-1.01147,0.03125,-0.04175,962.292,26.6,,0.62922,0.33616,0.60713,-0.34996,
9.50000,-3.60107,15.93018,-26.79443,-0.98706,0.05420,-0.04858,,,,0.62800,0.33528,0.60851,-0.35060,
9.50781,-3.29590,13.73291,-25.57373,-0.96484,0.05908,-0.07129,962.278,26.7,,0.62690,0.33440,0.60976,-0.35124,
9.51563,-2.74658,15.86914,-24.29199,-0.90869,0.02954,-0.07397,,,,0.62572,0.33365,0.61106,-0.35180,
9.52344,-2.99072,17.76123,-24.35303,-0.89478,0.02222,-0.08130,962.262,26.6,,0.62446,0.33294,0.61244,-0.35231,
9.53125,-3.54004,22.03369,-25.57373,-0.93945,0.00391,-0.09204,,,,0.62300,0.33225,0.61404,-0.35275,
9.53906,-2.92969,24.10889,-27.46582,-1.00781,-0.02026,-0.08838,962.243,26.7,,0.62140,0.33155,0.61576,-0.35325,
9.54688,-2.44141,23.62061,-27.83203,-1.00269,-0.02930,-0.08203,,,,0.61979,0.33085,0.61744,-0.35379,
9.55469,-2.13623,21.66748,-27.34375,-0.98462,-0.02563,-0.07690,962.257,26.7,,0.61826,0.33013,0.61903,-0.35436,
9.56250,-2.07520,19.83643,-28.01514,-0.99902,-0.00146,-0.08911,,,,0.61679,0.32934,0.62054,-0.35501,
9.57031,-1.89209,18.61572,-28.56445,-1.00708,0.00146,-0.09473,962.263,26.7,,0.61535,0.32850,0.62201,-0.35571,
9.57813,-1.70898,16.54053,-28.13721,-1.01099,-0.01514,-0.09692,,,,0.61401,0.32764,0.62338,-0.35645,
9.58594,-1.22070,15.74707,-27.77100,-0.96265,-0.00854,-0.11255,962.278,26.7,,0.61269,0.32679,0.62468,-0.35720,
9.59375,-0.61035,16.11328,-28.13721,-0.93555,-0.00757,-0.12646,,,,0.61133,0.32596,0.62600,-0.35799,
9.60156,-0.06104,19.95850,-29.41895,-0.92798,-0.02148,-0.13599,962.258,26.7,,0.60976,0.32519,0.62748,-0.35877,
9.60938,0.36621,23.86475,-30.09033,-0.97241,-0.05249,-0.13208,,,,0.60799,0.32450,0.62913,-0.35951,
9.61719,0.54932,24.96338,-30.94482,-0.97241,-0.06201,-0.13135,962.296,26.7,,0.60614,0.32380,0.63084,-0.36026,
9.62500,1.03760,25.81787,-32.71484,-0.95386,-0.07739,-0.13330,,,,0.60420,0.32307,0.63260,-0.36108,
9.63281,1.03760,27.28271,-32.77588,-0.98462,-0.06299,-0.12183,962.285,26.7,,0.60219,0.32237,0.63442,-0.36188,
9.64063,0.67139,27.22168,-32.77588,-1.00049,-0.04395,-0.13892,,,,0.60019,0.32165,0.63624,-0.36265,
9.64844,0.79346,26.79443,-33.69141,-0.97437,-0.01147,-0.16504,962.293,26.7,,0.59817,0.32089,0.63805,-0.36347,
9.65625,1.46484,26.36719,-31.92139,-0.94116,-0.05664,-0.18555,,,,0.59620,0.32021,0.63978,-0.36426,
9.66406,1.83105,26.91650,-31.12793,-0.92969,-0.09106,-0.19849,962.248,26.6,,0.59421,0.31959,0.64151,-0.36502,
9.67188,2.38037,29.96826,-30.70068,-0.93506,-0.10986,-0.19897,,,,0.59208,0.31909,0.64333,-0.36571,
9.67969,3.05176,32.04346,-31.37207,-0.95044,-0.06567,-0.18896,962.297,26.6,,0.58982,0.31864,0.64523,-0.36641,
9.68750,3.35693,32.40967,-32.04346,-0.93872,-0.05029,-0.19922,,,,0.58752,0.31817,0.64714,-0.36714,
9.69531,3.96729,35.52246,-32.83691,-0.88770,-0.05078,-0.21875,962.273,26.7,,0.58504,0.31777,0.64918,-0.36786,
9.70313,4.39453,40.40527,-32.47070,-0.88062,-0.07324,-0.23315,,,,0.58234,0.31752,0.65138,-0.36847,
9.71094,3.96729,43.39600,-32.34863,-0.92090,-0.08325,-0.22437,962.249,26.6,,0.57951,0.31733,0.65370,-0.36899,
9.71875,3.41797,45.41016,-33.02002,-0.98462,-0.09814,-0.22339,,,,0.57658,0.31713,0.65612,-0.36946,
9.72656,3.84521,41.38184,-33.50830,-0.98584,-0.12744,-0.24756,962.246,26.7,,0.57379,0.31683,0.65837,-0.37005,
