Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 963

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
19.71094,3.84521,24.29199,-36.13281,-0.92554,0.18701,-0.19263,962.282,26.9,,0.71788,0.24095,0.48076,-0.44212,
19.71875,3.96729,24.65820,-36.07178,-0.92871,0.17261,-0.18823,,,,0.71591,0.24071,0.48244,-0.44360,
19.72656,3.90625,24.90234,-35.94971,-0.92822,0.15723,-0.19678,962.241,26.9,,0.71393,0.24048,0.48413,-0.44507,
19.73438,3.90625,25.63477,-35.52246,-0.93774,0.13745,-0.19824,,,,0.71194,0.24028,0.48585,-0.44650,
19.74219,3.90625,25.08545,-35.64453,-0.95117,0.13135,-0.20386,962.282,26.9,,0.70995,0.24006,0.48754,-0.44794,
19.75000,4.21143,22.70508,-34.97314,-0.95410,0.13062,-0.21582,,,,0.70805,0.23980,0.48909,-0.44939,
19.75781,4.45557,20.62988,-33.26416,-0.93311,0.13940,-0.21558,962.277,26.9,,0.70626,0.23955,0.49050,-0.45080,
19.76563,4.51660,20.01953,-32.53174,-0.92798,0.14429,-0.21338,,,,0.70451,0.23930,0.49186,-0.45218,
19.77344,4.21143,20.01953,-32.71484,-0.91943,0.15918,-0.22607,962.255,26.9,,0.70276,0.23903,0.49323,-0.45356,
19.78125,4.33350,21.30127,-32.89795,-0.91626,0.14575,-0.23267,,,,0.70095,0.23880,0.49466,-0.45493,
19.78906,4.33350,21.78955,-32.59277,-0.91748,0.13110,-0.23950,962.238,26.9,,0.69913,0.23859,0.49610,-0.45627,
19.79688,4.82178,23.62061,-32.28760,-0.92456,0.09839,-0.23511,,,,0.69724,0.23847,0.49761,-0.45758,
19.80469,5.24902,23.86475,-32.40967,-0.93628,0.09033,-0.23975,962.271,26.9,,0.69532,0.23837,0.49911,-0.45890,
19.81250,5.24902,23.98682,-32.89795,-0.92554,0.09302,-0.24390,,,,0.69339,0.23826,0.50062,-0.46024,
19.82031,5.43213,24.23096,-32.53174,-0.91406,0.08618,-0.25220,962.287,26.9,,0.69144,0.23817,0.50213,-0.46157,
19.82813,5.12695,24.96338,-32.40967,-0.92065,0.07983,-0.27539,,,,0.68948,0.23810,0.50368,-0.46286,
19.83594,4.82178,25.32959,-32.53174,-0.93506,0.07861,-0.27734,962.241,26.9,,0.68750,0.23801,0.50525,-0.46413,
19.84375,5.31006,24.29199,-32.71484,-0.96509,0.08154,-0.26953,,,,0.68553,0.23791,0.50676,-0.46545,
19.85156,5.55420,21.91162,-32.28760,-0.95703,0.09424,-0.28979,962.287,26.9,,0.68365,0.23776,0.50814,-0.46678,
19.85938,5.92041,20.44678,-31.00586,-0.95654,0.08594,-0.28931,,,,0.68185,0.23762,0.50941,-0.46809,
19.86719,6.46973,19.53125,-30.76172,-0.95459,0.06885,-0.28857,962.290,26.9,,0.68008,0.23748,0.51062,-0.46942,
19.87500,7.01904,19.47021,-30.33447,-0.92041,0.04712,-0.28101,,,,0.67831,0.23738,0.51179,-0.47075,
19.88281,6.53076,21.05713,-30.70068,-0.90015,0.04492,-0.30566,962.276,26.9,,0.67648,0.23730,0.51306,-0.47205,
19.89063,6.46973,22.52197,-31.06689,-0.90845,0.04565,-0.30469,,,,0.67458,0.23724,0.51440,-0.47334,
19.89844,6.71387,23.25439,-31.18896,-0.92969,0.04956,-0.31567,962.279,26.9,,0.67264,0.23721,0.51576,-0.47462,
19.90625,6.95801,22.88818,-30.76172,-0.93481,0.03540,-0.31909,,,,0.67072,0.23720,0.51709,-0.47590,
19.91406,7.01904,22.03369,-30.45654,-0.94678,0.03101,-0.32153,962.266,26.9,,0.66884,0.23717,0.51837,-0.47718,
19.92188,7.44629,20.20264,-30.21240,-0.96533,0.02954,-0.32715,,,,0.66701,0.23710,0.51955,-0.47848,
19.92969,8.30078,17.70020,-29.72412,-0.96045,0.02417,-0.31543,962.277,26.9,,0.66528,0.23701,0.52057,-0.47983,
19.93750,8.17871,16.66260,-29.47998,-0.95557,0.02271,-0.31104,,,,0.66358,0.23689,0.52154,-0.48118,
19.94531,7.87354,16.05225,-28.86963,-0.93042,0.02173,-0.31641,962.268,26.9,,0.66193,0.23675,0.52248,-0.48250,
19.95313,8.23975,15.62500,-29.05273,-0.93311,0.00562,-0.33691,,,,0.66028,0.23661,0.52339,-0.48385,
19.96094,8.48389,15.80811,-29.60205,-0.93555,-0.00488,-0.33765,962.285,26.9,,0.65860,0.23647,0.52431,-0.48522,
19.96875,9.03320,15.31982,-29.72412,-0.93335,-0.00757,-0.35205,,,,0.65691,0.23632,0.52518,-0.48662,
19.97656,9.03320,13.73291,-29.05273,-0.92822,0.00220,-0.37134,962.278,26.9,,0.65530,0.23615,0.52597,-0.48802,
19.98438,9.15527,13.18359,-28.62549,-0.92725,0.00903,-0.36938,,,,0.65373,0.23598,0.52673,-0.48940,
19.99219,9.52148,11.90186,-27.16064,-0.92627,-0.00293,-0.36304,962.271,26.9,,0.65223,0.23583,0.52739,-0.49076,
20.00000,9.76563,10.86426,-26.85547,-0.90259,-0.00488,-0.36890,,,,0.65078,0.23567,0.52798,-0.49212,
20.00781,10.00977,11.10840,-27.22168,-0.88794,-0.00024,-0.37427,962.243,26.9,,0.64930,0.23552,0.52858,-0.49350,
20.01563,10.49805,13.91602,-27.46582,-0.87671,-0.01563,-0.37646,,,,0.64770,0.23547,0.52930,-0.49486,
20.02344,10.19287,16.47949,-28.01514,-0.89746,-0.03491,-0.37695,962.266,26.9,,0.64599,0.23547,0.53014,-0.49619,
20.03125,9.70459,18.06641,-28.68652,-0.90405,-0.03564,-0.37231,,,,0.64420,0.23548,0.53107,-0.49751,
20.03906,9.76563,18.55469,-28.99170,-0.91650,-0.04468,-0.36890,962.298,26.9,,0.64238,0.23549,0.53203,-0.49883,
20.04688,10.37598,17.70020,-29.47998,-0.93042,-0.04590,-0.36841,,,,0.64056,0.23549,0.53293,-0.50021,
20.05469,10.55908,16.96777,-29.54102,-0.93701,-0.04761,-0.37085,962.237,26.9,,0.63876,0.23546,0.53380,-0.50160,
20.06250,11.35254,15.56396,-29.60205,-0.93115,-0.05469,-0.38037,,,,0.63700,0.23542,0.53457,-0.50304,
20.07031,12.14600,14.03809,-28.62549,-0.87817,-0.06104,-0.38574,962.269,26.9,,0.63530,0.23539,0.53523,-0.50450,
20.07813,12.45117,14.70947,-27.95410,-0.86646,-0.06299,-0.38062,,,,0.63360,0.23542,0.53589,-0.50592,
20.08594,12.57324,18.61572,-28.38135,-0.87378,-0.06787,-0.37402,962.262,26.9,,0.63173,0.23558,0.53673,-0.50729,
20.09375,12.63428,21.97266,-30.39551,-0.87598,-0.05176,-0.38330,,,,0.62966,0.23578,0.53773,-0.50870,
20.10156,12.20703,23.49854,-30.82275,-0.88672,-0.05591,-0.38550,962.253,26.9,,0.62753,0.23599,0.53882,-0.51009,
20.10938,11.23047,26.55029,-31.55518,-0.92920,-0.07910,-0.40283,,,,0.62527,0.23624,0.54008,-0.51141,
20.11719,11.53564,23.92578,-32.04346,-0.94922,-0.10815,-0.41309,962.253,26.9,,0.62308,0.23639,0.54122,-0.51281,
20.12500,11.71875,21.54541,-31.25000,-0.94141,-0.11987,-0.41479,,,,0.62099,0.23650,0.54224,-0.51421,
20.13281,12.69531,17.33398,-28.80859,-0.92603,-0.11206,-0.42554,962.255,26.9,,0.61913,0.23659,0.54300,-0.51561,
20.14063,13.30566,14.28223,-27.89307,-0.88550,-0.07568,-0.43823,,,,0.61740,0.23662,0.54359,-0.51704,
20.14844,13.48877,13.73291,-27.58789,-0.85962,-0.07031,-0.44751,962.283,26.9,,0.61569,0.23666,0.54415,-0.51848,
20.15625,13.67188,15.86914,-27.16064,-0.84888,-0.09717,-0.44312,,,,0.61391,0.23679,0.54478,-0.51986,
20.16406,13.79395,18.55469,-27.16064,-0.88110,-0.12476,-0.44165,962.251,26.9,,0.61203,0.23703,0.54551,-0.52120,
20.17188,14.22119,19.40918,-27.77100,-0.90845,-0.13232,-0.43188,,,,0.61009,0.23728,0.54628,-0.52256,
20.17969,14.70947,17.82227,-29.47998,-0.92236,-0.12817,-0.41626,962.237,26.9,,0.60813,0.23744,0.54698,-0.52404,
20.18750,15.07568,15.13672,-28.93066,-0.90576,-0.12939,-0.41602,,,,0.60628,0.23753,0.54754,-0.52555,
20.19531,15.13672,13.79395,-28.56445,-0.90918,-0.12744,-0.41650,962.265,26.9,,0.60449,0.23759,0.54804,-0.52706,
20.20313,15.68604,10.55908,-27.83203,-0.89185,-0.12793,-0.41675,,,,0.60283,0.23759,0.54837,-0.52862,
20.21094,16.35742,8.30078,-26.30615,-0.85718,-0.13672,-0.42236,962.287,26.9,,0.60130,0.23758,0.54856,-0.53017,
20.21875,15.86914,8.66699,-25.57373,-0.85376,-0.13232,-0.42383,,,,0.59979,0.23759,0.54876,-0.53166,
20.22656,15.56396,8.66699,-25.14648,-0.84229,-0.10913,-0.43506,962.266,26.9,,0.59830,0.23761,0.54897,-0.53312,
20.23438,15.62500,8.78906,-24.65820,-0.84448,-0.10474,-0.42749,,,,0.59681,0.23765,0.54917,-0.53456,
20.24219,15.68604,8.60596,-24.16992,-0.84521,-0.11743,-0.42773,962.258,26.9,,0.59535,0.23770,0.54935,-0.53598,
20.25000,15.99121,7.69043,-23.19336,-0.83813,-0.15161,-0.43433,,,,0.59395,0.23777,0.54946,-0.53739,
20.25781,15.86914,7.44629,-22.64404,-0.85645,-0.16797,-0.42749,962.269,26.9,,0.59257,0.23785,0.54956,-0.53877,
20.26563,15.62500,6.16455,-22.39990,-0.82861,-0.16968,-0.43115,,,,0.59126,0.23787,0.54960,-0.54015,
20.27344,15.80811,6.34766,-22.76611,-0.80957,-0.16943,-0.44482,962.249,26.9,,0.58992,0.23789,0.54966,-0.54155,
20.28125,15.86914,9.15527,-22.52197,-0.81299,-0.17090,-0.44482,,,,0.58848,0.23803,0.54981,-0.54290,
20.28906,15.68604,11.04736,-22.46094,-0.84424,-0.16919,-0.44360,962.237,26.9,,0.58697,0.23824,0.55005,-0.54420,
20.29688,15.56396,11.23047,-22.70508,-0.84790,-0.16626,-0.43359,,,,0.58545,0.23843,0.55030,-0.54550,
20.30469,15.19775,9.82666,-22.52197,-0.84204,-0.16602,-0.44629,962.277,26.9,,0.58399,0.23856,0.55050,-0.54680,
20.31250,14.89258,9.64355,-21.54541,-0.82471,-0.17578,-0.44800,,,,0.58258,0.23871,0.55069,-0.54805,
20.32031,14.83154,9.39941,-21.05713,-0.81909,-0.18628,-0.44629,962.268,26.9,,0.58119,0.23887,0.55086,-0.54928,
20.32813,15.07568,10.00977,-20.56885,-0.80347,-0.20215,-0.44775,,,,0.57979,0.23907,0.55104,-0.55049,
20.33594,15.25879,11.41357,-20.44678,-0.81738,-0.21240,-0.45044,962.296,26.9,,0.57834,0.23934,0.55126,-0.55168,
20.34375,15.25879,12.26807,-20.75195,-0.83887,-0.21875,-0.44189,,,,0.57684,0.23963,0.55152,-0.55287,
20.35156,14.83154,12.08496,-21.54541,-0.87427,-0.20923,-0.42041,962.261,26.9,,0.57533,0.23987,0.55179,-0.55406,
20.35938,14.34326,8.91113,-20.99609,-0.84619,-0.19629,-0.43042,,,,0.57396,0.23998,0.55195,-0.55527,
20.36719,14.34326,7.56836,-20.26367,-0.84033,-0.19409,-0.43359,962.268,26.9,,0.57267,0.24007,0.55205,-0.55647,
20.37500,14.16016,5.55420,-19.28711,-0.85376,-0.20435,-0.44165,,,,0.57149,0.24012,0.55205,-0.55766,
20.38281,14.40430,3.17383,-18.92090,-0.83472,-0.20947,-0.43970,962.232,26.9,,0.57041,0.24009,0.55195,-0.55888,
20.39063,14.46533,1.83105,-18.61572,-0.81177,-0.21509,-0.44702,,,,0.56938,0.24003,0.55178,-0.56011,
20.39844,14.52637,2.68555,-18.00537,-0.77246,-0.22607,-0.45923,962.276,26.9,,0.56835,0.24003,0.55164,-0.56130,
20.40625,14.03809,6.28662,-17.82227,-0.78491,-0.23315,-0.45996,,,,0.56720,0.24015,0.55164,-0.56241,
20.41406,13.61084,7.93457,-17.82227,-0.80078,-0.23242,-0.44751,962.246,26.9,,0.56599,0.24031,0.55173,-0.56348,
20.42188,13.36670,8.05664,-18.24951,-0.80371,-0.22485,-0.44922,,,,0.56476,0.24046,0.55184,-0.56454,
20.42969,13.06152,8.30078,-17.45605,-0.83740,-0.22998,-0.44873,962.294,26.9,,0.56355,0.24063,0.55195,-0.56556,
20.43750,12.75635,7.56836,-17.27295,-0.85107,-0.22852,-0.43652,,,,0.56239,0.24077,0.55204,-0.56657,
20.44531,12.63428,3.41797,-16.90674,-0.82422,-0.22095,-0.44775,962.257,26.9,,0.56139,0.24075,0.55197,-0.56763,
20.45313,12.39014,2.13623,-15.99121,-0.80078,-0.23071,-0.45923,,,,0.56048,0.24072,0.55185,-0.56867,
20.46094,12.63428,1.95313,-15.86914,-0.79761,-0.24072,-0.45752,962.225,26.9,,0.55958,0.24068,0.55170,-0.56971,
20.46875,12.69531,1.89209,-15.07568,-0.79395,-0.25610,-0.45679,,,,0.55871,0.24068,0.55154,-0.57072,
20.47656,12.45117,2.99072,-15.07568,-0.78711,-0.25269,-0.45068,962.243,26.9,,0.55780,0.24071,0.55143,-0.57171,
20.48438,11.96289,3.84521,-15.07568,-0.79712,-0.25391,-0.44922,,,,0.55686,0.24075,0.55136,-0.57266,
20.49219,11.35254,4.45557,-15.13672,-0.80273,-0.25513,-0.44922,962.233,26.9,,0.55591,0.24079,0.55135,-0.57358,
20.50000,11.53564,3.78418,-14.89258,-0.79785,-0.25415,-0.45850,,,,0.55499,0.24083,0.55129,-0.57451,
20.50781,11.53564,4.02832,-14.09912,-0.80151,-0.25708,-0.44702,962.272,26.9,,0.55409,0.24090,0.55124,-0.57540,
20.51563,11.29150,3.72314,-13.30566,-0.79224,-0.26245,-0.45337,,,,0.55324,0.24097,0.55116,-0.57626,
20.52344,11.23047,4.33350,-14.34326,-0.77295,-0.26196,-0.46289,962.255,26.9,,0.55232,0.24104,0.55113,-0.57714,
20.53125,11.29150,5.12695,-14.09912,-0.78394,-0.26807,-0.44971,,,,0.55138,0.24114,0.55112,-0.57801,
20.53906,10.80322,7.01904,-13.06152,-0.78979,-0.27783,-0.45093,962.250,26.9,,0.55042,0.24134,0.55119,-0.57878,
20.54688,10.74219,7.62939,-13.79395,-0.79443,-0.27808,-0.46729,,,,0.54941,0.24153,0.55129,-0.57957,
20.55469,10.49805,7.75146,-14.16016,-0.80273,-0.27710,-0.45923,962.224,26.9,,0.54838,0.24170,0.55141,-0.58036,
20.56250,10.49805,5.73730,-13.06152,-0.81689,-0.27856,-0.44580,,,,0.54746,0.24183,0.55143,-0.58114,
20.57031,10.25391,3.54004,-12.02393,-0.80298,-0.28320,-0.44629,962.233,26.9,,0.54668,0.24191,0.55137,-0.58191,
20.57813,10.31494,2.50244,-12.32910,-0.79761,-0.27368,-0.44897,,,,0.54592,0.24194,0.55126,-0.58271,
20.58594,10.31494,0.91553,-11.65771,-0.80420,-0.26294,-0.44849,962.224,26.9,,0.54525,0.24193,0.55109,-0.58350,
20.59375,10.13184,-0.12207,-10.13184,-0.78320,-0.28003,-0.45288,,,,0.54467,0.24192,0.55086,-0.58426,
20.60156,10.37598,-0.54932,-9.88770,-0.76709,-0.29272,-0.46484,962.254,26.9,,0.54412,0.24192,0.55060,-0.58501,
20.60938,10.13184,1.64795,-10.19287,-0.75781,-0.30273,-0.46533,,,,0.54348,0.24198,0.55044,-0.58574,
20.61719,9.82666,4.02832,-10.62012,-0.79053,-0.29443,-0.45703,962.256,26.9,,0.54274,0.24212,0.55038,-0.58643,
20.62500,9.76563,4.27246,-10.98633,-0.79907,-0.29443,-0.46387,,,,0.54197,0.24224,0.55034,-0.58712,
20.63281,9.76563,3.41797,-10.80322,-0.80859,-0.29858,-0.45825,962.253,26.9,,0.54124,0.24234,0.55027,-0.58782,
20.64063,9.88770,0.67139,-10.13184,-0.81543,-0.30298,-0.46191,,,,0.54064,0.24236,0.55007,-0.58855,
20.64844,9.88770,-0.85449,-9.76563,-0.80249,-0.30103,-0.46240,962.250,26.9,,0.54011,0.24233,0.54982,-0.58929,
20.65625,9.33838,-2.31934,-9.21631,-0.77344,-0.30054,-0.47778,,,,0.53967,0.24224,0.54952,-0.59001,
20.66406,9.70459,-0.91553,-8.72803,-0.75488,-0.31201,-0.47949,962.231,26.9,,0.53919,0.24224,0.54925,-0.59070,
20.67188,9.58252,0.85449,-8.78906,-0.74976,-0.31665,-0.47705,,,,0.53863,0.24230,0.54905,-0.59136,
20.67969,9.52148,3.78418,-9.46045,-0.76440,-0.31812,-0.47534,962.230,26.9,,0.53795,0.24245,0.54898,-0.59199,
20.68750,9.33838,5.37109,-10.25391,-0.78516,-0.32153,-0.47217,,,,0.53717,0.24264,0.54898,-0.59262,
20.69531,8.54492,5.67627,-10.31494,-0.81641,-0.31665,-0.45947,962.269,26.9,,0.53639,0.24280,0.54902,-0.59322,
20.70313,8.48389,4.69971,-10.13184,-0.82983,-0.31226,-0.44946,,,,0.53566,0.24292,0.54903,-0.59382,
20.71094,8.11768,0.91553,-9.82666,-0.82275,-0.30029,-0.46167,962.258,26.9,,0.53509,0.24290,0.54891,-0.59446,
20.71875,8.48389,-3.41797,-8.91113,-0.78784,-0.31909,-0.46997,,,,0.53471,0.24274,0.54860,-0.59515,
20.72656,8.66699,-4.02832,-8.17871,-0.77344,-0.32910,-0.47388,962.222,26.9,,0.53438,0.24259,0.54825,-0.59583,
20.73438,8.97217,-2.86865,-7.99561,-0.76196,-0.33618,-0.48755,,,,0.53401,0.24251,0.54792,-0.59650,
20.74219,8.48389,0.18311,-8.60596,-0.75195,-0.31543,-0.48340,962.239,26.9,,0.53350,0.24251,0.54774,-0.59712,
20.75000,8.42285,1.22070,-8.36182,-0.75342,-0.31421,-0.48022,,,,0.53297,0.24256,0.54759,-0.59771,
20.75781,8.60596,3.35693,-7.87354,-0.75708,-0.33960,-0.46533,962.228,26.9,,0.53238,0.24272,0.54750,-0.59825,
20.76563,8.78906,5.18799,-9.09424,-0.78174,-0.34399,-0.45825,,,,0.53166,0.24292,0.54749,-0.59882,
20.77344,8.66699,4.63867,-9.82666,-0.80347,-0.32690,-0.45581,962.250,26.9,,0.53094,0.24306,0.54748,-0.59941,
20.78125,8.23975,1.52588,-8.66699,-0.81030,-0.30396,-0.45508,,,,0.53038,0.24310,0.54735,-0.60000,
20.78906,8.05664,-2.01416,-7.20215,-0.80151,-0.31201,-0.46973,962.229,26.9,,0.53002,0.24305,0.54708,-0.60059,
20.79688,8.11768,-3.41797,-7.08008,-0.79126,-0.31763,-0.47900,,,,0.52972,0.24294,0.54676,-0.60119,
20.80469,8.48389,-5.55420,-6.34766,-0.74951,-0.33325,-0.48413,962.251,26.9,,0.52952,0.24279,0.54632,-0.60182,
20.81250,8.72803,-3.60107,-5.49316,-0.69727,-0.35742,-0.49097,,,,0.52928,0.24276,0.54594,-0.60240,
20.82031,8.54492,-0.73242,-5.37109,-0.69800,-0.36499,-0.48291,962.249,26.9,,0.52894,0.24284,0.54566,-0.60292,
20.82813,8.23975,5.49316,-6.89697,-0.73779,-0.34595,-0.46704,,,,0.52830,0.24311,0.54565,-0.60337,
20.83594,7.75146,8.60596,-8.78906,-0.78955,-0.32373,-0.45898,962.250,26.9,,0.52749,0.24342,0.54580,-0.60383,
20.84375,7.75146,8.42285,-9.21631,-0.81079,-0.32324,-0.44849,,,,0.52666,0.24371,0.54594,-0.60430,
20.85156,7.50732,5.12695,-8.66699,-0.83423,-0.34424,-0.44116,962.243,26.9,,0.52598,0.24388,0.54597,-0.60480,
20.85938,7.50732,-0.06104,-7.81250,-0.82324,-0.34888,-0.46313,,,,0.52553,0.24386,0.54580,-0.60535,
20.86719,7.50732,-2.38037,-7.26318,-0.82056,-0.34644,-0.47046,962.226,26.9,,0.52519,0.24376,0.54554,-0.60592,
20.87500,7.75146,-7.20215,-5.73730,-0.80957,-0.34277,-0.46265,,,,0.52508,0.24354,0.54507,-0.60653,
20.88281,7.50732,-9.58252,-5.00488,-0.76758,-0.34302,-0.46997,962.278,26.9,,0.52510,0.24323,0.54451,-0.60714,
20.89063,7.50732,-9.27734,-4.82178,-0.75830,-0.33691,-0.46948,,,,0.52512,0.24294,0.54396,-0.60773,
20.89844,7.50732,-8.05664,-4.39453,-0.73560,-0.32910,-0.46606,962.261,26.9,,0.52510,0.24272,0.54344,-0.60830,
20.90625,7.44629,-4.94385,-4.15039,-0.71069,-0.35010,-0.45825,,,,0.52498,0.24263,0.54304,-0.60880,
20.91406,7.20215,-2.50244,-4.69971,-0.71826,-0.35547,-0.45874,962.234,26.9,,0.52476,0.24261,0.54274,-0.60926,
20.92188,6.28662,1.83105,-6.83594,-0.72681,-0.35254,-0.45728,,,,0.52429,0.24267,0.54267,-0.60970,
20.92969,5.92041,4.33350,-7.14111,-0.75366,-0.35522,-0.46997,962.301,26.9,,0.52373,0.24280,0.54271,-0.61010,
20.93750,5.67627,5.00488,-6.40869,-0.79346,-0.35498,-0.45435,,,,0.52318,0.24298,0.54277,-0.61045,
20.94531,5.12695,2.25830,-6.28662,-0.83276,-0.33276,-0.45166,962.263,26.9,,0.52274,0.24303,0.54275,-0.61082,
20.95313,4.82178,-3.17383,-6.04248,-0.81519,-0.32349,-0.45850,,,,0.52253,0.24285,0.54255,-0.61125,
20.96094,4.69971,-5.55420,-5.43213,-0.78955,-0.34082,-0.46948,962.235,26.9,,0.52242,0.24259,0.54226,-0.61171,
20.96875,5.12695,-7.01904,-3.78418,-0.73975,-0.38477,-0.46460,,,,0.52243,0.24235,0.54187,-0.61214,
20.97656,4.94385,-4.27246,-4.82178,-0.74731,-0.37183,-0.46558,962.242,26.9,,0.52230,0.24217,0.54160,-0.61256,
20.98438,4.94385,-3.29590,-5.37109,-0.74487,-0.35742,-0.46753,,,,0.52211,0.24202,0.54138,-0.61298,
20.99219,4.69971,-1.22070,-5.67627,-0.74414,-0.34644,-0.45166,962.252,26.9,,0.52183,0.24193,0.54124,-0.61337,
21.00000,4.33350,1.28174,-5.67627,-0.74219,-0.34937,-0.46533,,,,0.52147,0.24193,0.54121,-0.61370,
21.00781,4.08936,2.38037,-5.98145,-0.75415,-0.35156,-0.46533,962.277,26.9,,0.52106,0.24196,0.54124,-0.61402,
21.01563,3.41797,2.80762,-6.04248,-0.77515,-0.36768,-0.46851,,,,0.52064,0.24199,0.54130,-0.61430,
21.02344,3.66211,2.38037,-5.18799,-0.78369,-0.36694,-0.47314,962.265,26.9,,0.52027,0.24203,0.54133,-0.61458,
21.03125,3.41797,2.13623,-5.67627,-0.80371,-0.36084,-0.46460,,,,0.51989,0.24204,0.54137,-0.61486,
21.03906,3.29590,-0.18311,-6.28662,-0.82593,-0.35815,-0.46265,962.241,26.9,,0.51957,0.24192,0.54134,-0.61520,
21.04688,3.35693,-4.45557,-5.67627,-0.81177,-0.37793,-0.45654,,,,0.51944,0.24165,0.54115,-0.61559,
21.05469,3.41797,-6.10352,-5.31006,-0.79272,-0.38599,-0.45947,962.250,26.9,,0.51938,0.24132,0.54089,-0.61600,
21.06250,3.35693,-6.53076,-5.00488,-0.75195,-0.37915,-0.46777,,,,0.51934,0.24099,0.54061,-0.61640,
21.07031,3.84521,-4.76074,-5.31006,-0.73022,-0.36279,-0.48218,962.256,26.9,,0.51923,0.24073,0.54038,-0.61680,
21.07813,3.78418,-3.29590,-5.00488,-0.71875,-0.36182,-0.48755,,,,0.51907,0.24055,0.54020,-0.61716,
21.08594,3.41797,2.07520,-4.57764,-0.73242,-0.36133,-0.48535,962.239,26.9,,0.51874,0.24059,0.54022,-0.61741,
21.09375,2.74658,5.92041,-5.98145,-0.80005,-0.34546,-0.46582,,,,0.51822,0.24073,0.54042,-0.61762,
21.10156,2.74658,4.39453,-6.71387,-0.79443,-0.34204,-0.47510,962.252,26.9,,0.51772,0.24077,0.54058,-0.61787,
21.10938,3.05176,1.34277,-5.55420,-0.75757,-0.37769,-0.47803,,,,0.51738,0.24073,0.54060,-0.61815,
21.11719,2.74658,1.64795,-5.18799,-0.78882,-0.40405,-0.47827,962.248,26.9,,0.51705,0.24071,0.54064,-0.61840,
21.12500,2.92969,0.30518,-7.69043,-0.80615,-0.37964,-0.47144,,,,0.51666,0.24055,0.54067,-0.61877,
21.13281,3.11279,-1.46484,-8.05664,-0.79614,-0.37842,-0.47705,962.243,26.9,,0.51632,0.24031,0.54063,-0.61918,
21.14063,3.41797,-3.60107,-6.40869,-0.75171,-0.39307,-0.47949,,,,0.51612,0.24004,0.54048,-0.61959,
21.14844,3.72314,-2.50244,-6.16455,-0.75464,-0.38574,-0.48779,962.241,26.9,,0.51588,0.23985,0.54034,-0.61997,
21.15625,3.60107,-1.28174,-6.65283,-0.77319,-0.37061,-0.47046,,,,0.51558,0.23968,0.54027,-0.62035,
21.16406,3.78418,-2.38037,-6.22559,-0.77612,-0.35181,-0.48047,962.243,26.9,,0.51534,0.23949,0.54014,-0.62074,
21.17188,3.17383,-2.01416,-5.92041,-0.75244,-0.36890,-0.48364,,,,0.51510,0.23930,0.54004,-0.62109,
21.17969,3.23486,-1.52588,-5.85938,-0.75269,-0.38159,-0.49048,962.243,26.9,,0.51485,0.23914,0.53996,-0.62144,
21.18750,3.17383,-0.73242,-6.10352,-0.76172,-0.39282,-0.48462,,,,0.51456,0.23900,0.53991,-0.62177,
21.19531,3.41797,-0.73242,-6.46973,-0.77466,-0.39526,-0.48462,962.243,26.9,,0.51425,0.23886,0.53986,-0.62213,
21.20313,3.72314,-1.15967,-6.71387,-0.78076,-0.38208,-0.48120,,,,0.51394,0.23870,0.53978,-0.62251,
21.21094,3.78418,-3.54004,-6.59180,-0.77954,-0.37231,-0.48389,962.251,26.9,,0.51373,0.23844,0.53962,-0.62293,
21.21875,3.72314,-5.37109,-6.10352,-0.75513,-0.37720,-0.49072,,,,0.51360,0.23813,0.53938,-0.62336,
21.22656,3.90625,-5.73730,-5.61523,-0.74780,-0.37695,-0.49756,962.231,26.9,,0.51350,0.23782,0.53912,-0.62379,
21.23438,3.84521,-4.63867,-5.12695,-0.74585,-0.37720,-0.49097,,,,0.51338,0.23757,0.53889,-0.62417,
21.24219,4.15039,-4.33350,-5.67627,-0.74194,-0.38428,-0.48657,962.255,26.9,,0.51323,0.23733,0.53867,-0.62459,
21.25000,4.21143,-3.35693,-5.85938,-0.72974,-0.38770,-0.49902,,,,0.51303,0.23713,0.53848,-0.62499,
21.25781,3.72314,-0.61035,-6.16455,-0.74780,-0.38770,-0.48169,962.262,26.9,,0.51272,0.23701,0.53841,-0.62535,
21.26563,4.02832,-1.09863,-6.28662,-0.74121,-0.38770,-0.49561,,,,0.51242,0.23688,0.53831,-0.62573,
21.27344,4.15039,-0.79346,-6.59180,-0.73535,-0.38428,-0.49268,962.273,26.9,,0.51209,0.23675,0.53823,-0.62611,
21.28125,4.02832,0.24414,-6.71387,-0.74243,-0.39429,-0.49268,,,,0.51173,0.23666,0.53818,-0.62648,
21.28906,3.96729,0.85449,-6.34766,-0.75415,-0.39136,-0.49463,962.258,26.9,,0.51135,0.23661,0.53816,-0.62683,
21.29688,3.66211,1.09863,-6.53076,-0.75415,-0.38843,-0.48706,,,,0.51097,0.23655,0.53816,-0.62717,
21.30469,4.21143,0.24414,-6.46973,-0.75464,-0.39551,-0.48682,962.273,26.9,,0.51061,0.23648,0.53810,-0.62753,
21.31250,4.63867,-1.34277,-6.22559,-0.74048,-0.39697,-0.48950,,,,0.51031,0.23636,0.53797,-0.62794,
21.32031,4.82178,-1.46484,-5.98145,-0.74780,-0.39990,-0.48657,962.295,26.9,,0.51002,0.23625,0.53782,-0.62834,
