Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1132

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
30.64844,-10.19287,12.08496,-27.77100,-0.28418,0.98950,0.04102,962.303,27.1,,0.96576,0.17962,0.03075,-0.18466,
30.65625,-10.25391,12.20703,-27.64893,-0.28052,0.98828,0.03955,,,,0.96550,0.17907,0.03203,-0.18631,
30.66406,-10.74219,12.26807,-28.07617,-0.29712,0.98242,0.04688,962.299,27.1,,0.96524,0.17849,0.03331,-0.18798,
30.67188,-10.86426,12.20703,-28.80859,-0.29443,0.97925,0.04614,,,,0.96497,0.17789,0.03461,-0.18970,
30.67969,-10.86426,12.45117,-28.86963,-0.28394,0.97827,0.04712,962.277,27.1,,0.96469,0.17730,0.03592,-0.19142,
30.68750,-11.16943,13.00049,-28.99170,-0.30273,0.98608,0.05737,,,,0.96441,0.17669,0.03728,-0.19314,
30.69531,-11.41357,12.81738,-29.78516,-0.33911,0.98804,0.06055,962.266,27.1,,0.96412,0.17606,0.03863,-0.19491,
30.70313,-10.98633,12.32910,-29.90723,-0.33618,0.98730,0.05981,,,,0.96381,0.17546,0.03995,-0.19670,
30.71094,-10.49805,10.25391,-28.99170,-0.32715,0.99292,0.05615,962.293,27.1,,0.96351,0.17486,0.04111,-0.19845,
30.71875,-10.62012,9.64355,-28.13721,-0.33398,0.99219,0.06079,,,,0.96322,0.17424,0.04223,-0.20015,
30.72656,-10.74219,9.27734,-28.07617,-0.33521,0.98340,0.06128,962.290,27.1,,0.96293,0.17361,0.04332,-0.20185,
30.73438,-10.98633,9.27734,-28.44238,-0.32544,0.98877,0.06372,,,,0.96264,0.17296,0.04442,-0.20357,
30.74219,-11.10840,10.49805,-28.38135,-0.30933,0.98804,0.06519,962.285,27.1,,0.96233,0.17232,0.04560,-0.20528,
30.75000,-11.35254,11.16943,-27.95410,-0.30835,0.98608,0.06372,,,,0.96203,0.17168,0.04683,-0.20694,
30.75781,-11.29150,13.24463,-28.80859,-0.30688,0.97632,0.06714,962.269,27.1,,0.96171,0.17106,0.04819,-0.20864,
30.76563,-11.53564,15.19775,-29.72412,-0.35229,0.97925,0.07568,,,,0.96136,0.17045,0.04970,-0.21037,
30.77344,-11.84082,15.19775,-30.33447,-0.39648,0.97900,0.07788,962.291,27.1,,0.96101,0.16982,0.05123,-0.21214,
30.78125,-11.96289,13.24463,-31.98242,-0.43945,0.96680,0.09131,,,,0.96063,0.16915,0.05264,-0.21404,
30.78906,-11.59668,8.85010,-31.67725,-0.41260,0.95850,0.09058,962.281,27.1,,0.96026,0.16843,0.05376,-0.21596,
30.79688,-11.59668,7.38525,-31.06689,-0.39697,0.96143,0.08740,,,,0.95990,0.16770,0.05478,-0.21787,
30.80469,-11.65771,7.32422,-30.51758,-0.38379,0.96021,0.08984,962.319,27.1,,0.95955,0.16696,0.05578,-0.21973,
30.81250,-12.08496,8.97217,-31.25000,-0.39185,0.95776,0.09424,,,,0.95917,0.16622,0.05691,-0.22163,
30.82031,-12.51221,9.39941,-31.79932,-0.37720,0.96753,0.08252,962.295,27.1,,0.95879,0.16545,0.05808,-0.22355,
30.82813,-12.69531,10.13184,-31.98242,-0.36597,0.97021,0.07764,,,,0.95840,0.16467,0.05930,-0.22547,
30.83594,-13.24463,13.12256,-32.34863,-0.36621,0.97754,0.07275,962.270,27.1,,0.95799,0.16391,0.06073,-0.22738,
30.84375,-14.16016,15.68604,-33.56934,-0.41919,0.96460,0.06909,,,,0.95755,0.16312,0.06235,-0.22934,
30.85156,-14.40430,16.17432,-34.79004,-0.45557,0.95361,0.07568,962.300,27.1,,0.95709,0.16231,0.06402,-0.23136,
30.85938,-14.34326,14.83154,-37.47559,-0.50073,0.94409,0.08350,,,,0.95659,0.16148,0.06564,-0.23358,
30.86719,-13.67188,10.98633,-36.92627,-0.47656,0.94189,0.08008,962.283,27.1,,0.95609,0.16063,0.06699,-0.23580,
30.87500,-13.42773,9.46045,-36.49902,-0.45288,0.94800,0.07813,,,,0.95560,0.15977,0.06822,-0.23801,
30.88281,-13.42773,9.52148,-36.19385,-0.42676,0.95483,0.08813,962.306,27.1,,0.95511,0.15891,0.06946,-0.24020,
30.89063,-13.67188,10.68115,-37.10938,-0.45239,0.95264,0.09424,,,,0.95459,0.15805,0.07079,-0.24243,
30.89844,-13.85498,10.98633,-37.84180,-0.45703,0.95313,0.08984,962.248,27.1,,0.95405,0.15717,0.07214,-0.24471,
30.90625,-13.54980,12.20703,-38.08594,-0.44531,0.95142,0.08911,,,,0.95349,0.15634,0.07358,-0.24698,
30.91406,-13.54980,13.36670,-38.33008,-0.45117,0.93848,0.08276,962.283,27.1,,0.95291,0.15552,0.07509,-0.24926,
30.92188,-13.61084,14.34326,-39.18457,-0.46558,0.93896,0.07764,,,,0.95231,0.15471,0.07667,-0.25158,
30.92969,-13.54980,15.07568,-40.89355,-0.48901,0.93262,0.08569,962.295,27.1,,0.95166,0.15391,0.07832,-0.25400,
30.93750,-13.85498,14.70947,-41.38184,-0.49121,0.93823,0.08960,,,,0.95100,0.15307,0.07995,-0.25646,
30.94531,-13.67188,13.91602,-41.38184,-0.48804,0.93823,0.08472,962.263,27.1,,0.95034,0.15223,0.08153,-0.25891,
30.95313,-13.67188,13.24463,-41.87012,-0.48193,0.93726,0.08301,,,,0.94966,0.15138,0.08307,-0.26141,
30.96094,-13.61084,13.79395,-41.93115,-0.47559,0.92871,0.08618,962.251,27.1,,0.94896,0.15053,0.08465,-0.26390,
30.96875,-13.54980,14.46533,-42.05322,-0.47388,0.93408,0.08643,,,,0.94825,0.14971,0.08626,-0.26639,
30.97656,-13.48877,15.86914,-42.41943,-0.48267,0.93115,0.08716,962.322,27.1,,0.94752,0.14890,0.08797,-0.26889,
30.98438,-13.79395,16.78467,-43.64014,-0.49121,0.91577,0.07666,,,,0.94675,0.14809,0.08976,-0.27145,
30.99219,-13.67188,17.08984,-43.82324,-0.49341,0.90869,0.07153,962.279,27.1,,0.94596,0.14728,0.09156,-0.27401,
31.00000,-13.18359,17.02881,-43.64014,-0.49585,0.89551,0.07300,,,,0.94516,0.14651,0.09335,-0.27657,
31.00781,-12.93945,17.02881,-43.39600,-0.51343,0.88599,0.06885,962.307,27.1,,0.94435,0.14575,0.09513,-0.27911,
31.01563,-13.00049,17.33398,-43.76221,-0.53027,0.88403,0.07056,,,,0.94353,0.14499,0.09693,-0.28167,
31.02344,-12.26807,16.72363,-44.18945,-0.52588,0.89014,0.06885,962.256,27.1,,0.94268,0.14426,0.09869,-0.28426,
31.03125,-12.08496,15.38086,-43.33496,-0.51660,0.89014,0.07275,,,,0.94185,0.14352,0.10034,-0.28680,
31.03906,-11.71875,15.44189,-42.60254,-0.51196,0.88208,0.07251,962.310,27.1,,0.94102,0.14280,0.10198,-0.28930,
31.04688,-11.59668,16.96777,-42.29736,-0.50513,0.88306,0.07593,,,,0.94017,0.14213,0.10372,-0.29177,
31.05469,-11.77979,18.61572,-42.29736,-0.52344,0.88306,0.06030,962.299,27.1,,0.93930,0.14148,0.10556,-0.29421,
31.06250,-11.65771,19.16504,-42.48047,-0.53369,0.87061,0.06543,,,,0.93841,0.14084,0.10744,-0.29665,
31.07031,-11.10840,19.59229,-42.66357,-0.54224,0.85620,0.07104,962.263,27.1,,0.93750,0.14024,0.10933,-0.29911,
31.07813,-10.37598,18.98193,-42.72461,-0.55737,0.85132,0.06934,,,,0.93658,0.13967,0.11117,-0.30158,
31.08594,-9.88770,18.67676,-42.54150,-0.55884,0.85522,0.06714,962.271,27.1,,0.93565,0.13913,0.11298,-0.30403,
31.09375,-9.21631,18.00537,-42.05322,-0.55811,0.85156,0.06519,,,,0.93472,0.13863,0.11472,-0.30647,
31.10156,-8.66699,18.00537,-41.50391,-0.57544,0.85742,0.06055,962.319,27.1,,0.93378,0.13815,0.11645,-0.30887,
31.10938,-8.54492,18.00537,-41.25977,-0.58203,0.85864,0.05981,,,,0.93284,0.13769,0.11817,-0.31125,
31.11719,-7.81250,16.47949,-41.01563,-0.59570,0.84326,0.05713,962.307,27.1,,0.93191,0.13724,0.11978,-0.31364,
31.12500,-7.32422,15.62500,-40.52734,-0.57788,0.83228,0.06641,,,,0.93097,0.13681,0.12132,-0.31600,
31.13281,-7.01904,15.38086,-40.22217,-0.57471,0.83374,0.06616,962.294,27.1,,0.93003,0.13639,0.12282,-0.31835,
31.14063,-6.77490,16.72363,-40.03906,-0.59595,0.84351,0.07056,,,,0.92908,0.13602,0.12441,-0.32067,
31.14844,-6.40869,17.51709,-39.91699,-0.61353,0.84497,0.07178,962.296,27.1,,0.92811,0.13569,0.12604,-0.32298,
31.15625,-6.34766,17.88330,-40.10010,-0.61328,0.83740,0.07471,,,,0.92712,0.13537,0.12769,-0.32529,
31.16406,-6.53076,17.94434,-39.97803,-0.60815,0.83252,0.07153,962.261,27.1,,0.92613,0.13503,0.12934,-0.32759,
31.17188,-6.46973,18.12744,-40.58838,-0.64429,0.82031,0.06738,,,,0.92512,0.13470,0.13101,-0.32992,
31.17969,-6.71387,17.82227,-40.95459,-0.66113,0.81689,0.06689,962.275,27.1,,0.92409,0.13434,0.13267,-0.33227,
31.18750,-6.28662,15.13672,-40.28320,-0.68457,0.79297,0.06885,,,,0.92309,0.13396,0.13415,-0.33461,
31.19531,-5.67627,11.53564,-39.06250,-0.68530,0.78052,0.06396,962.281,27.1,,0.92214,0.13353,0.13537,-0.33690,
31.20313,-5.55420,9.82666,-38.45215,-0.67798,0.77637,0.06152,,,,0.92121,0.13309,0.13648,-0.33917,
31.21094,-5.67627,7.32422,-37.96387,-0.66187,0.78296,0.05322,962.308,27.1,,0.92031,0.13257,0.13742,-0.34143,
31.21875,-6.40869,6.71387,-37.53662,-0.65527,0.77295,0.06079,,,,0.91942,0.13201,0.13834,-0.34366,
31.22656,-6.34766,6.65283,-37.96387,-0.64087,0.77490,0.05029,962.265,27.1,,0.91852,0.13143,0.13925,-0.34592,
31.23438,-6.04248,7.44629,-39.24561,-0.62305,0.78345,0.04004,,,,0.91757,0.13089,0.14022,-0.34824,
31.24219,-5.85938,10.92529,-39.61182,-0.61475,0.78052,0.04004,962.279,27.1,,0.91657,0.13043,0.14141,-0.35056,
31.25000,-6.10352,14.95361,-40.40527,-0.67554,0.75415,0.05225,,,,0.91551,0.13005,0.14285,-0.35289,
31.25781,-6.59180,15.01465,-41.62598,-0.71143,0.74829,0.05005,962.267,27.1,,0.91441,0.12962,0.14433,-0.35528,
31.26563,-7.08008,13.00049,-43.64014,-0.72656,0.74780,0.05396,,,,0.91328,0.12909,0.14571,-0.35781,
31.27344,-6.40869,10.37598,-42.41943,-0.69507,0.74243,0.05786,962.249,27.1,,0.91219,0.12856,0.14689,-0.36029,
31.28125,-6.34766,9.76563,-41.62598,-0.69263,0.74048,0.06470,,,,0.91111,0.12801,0.14803,-0.36273,
31.28906,-6.28662,9.94873,-41.44287,-0.70068,0.74854,0.07104,962.307,27.1,,0.91004,0.12748,0.14917,-0.36514,
31.29688,-6.10352,10.13184,-41.80908,-0.70508,0.75317,0.06250,,,,0.90894,0.12696,0.15033,-0.36758,
31.30469,-5.98145,10.19287,-42.05322,-0.70068,0.75586,0.05640,962.292,27.1,,0.90782,0.12644,0.15148,-0.37003,
31.31250,-5.18799,11.04736,-41.99219,-0.69141,0.74976,0.05762,,,,0.90669,0.12599,0.15267,-0.37247,
31.32031,-5.43213,11.90186,-43.21289,-0.73633,0.74268,0.05298,962.299,27.1,,0.90551,0.12554,0.15392,-0.37498,
31.32813,-5.43213,12.02393,-43.88428,-0.74927,0.74487,0.05176,,,,0.90430,0.12508,0.15519,-0.37752,
31.33594,-5.49316,10.98633,-43.82324,-0.74512,0.73413,0.05078,962.299,27.1,,0.90309,0.12459,0.15639,-0.38006,
31.34375,-4.94385,8.97217,-42.96875,-0.74365,0.72217,0.03174,,,,0.90191,0.12409,0.15745,-0.38257,
31.35156,-4.88281,8.66699,-42.29736,-0.74390,0.71313,0.02808,962.288,27.1,,0.90075,0.12359,0.15848,-0.38504,
31.35938,-4.57764,8.23975,-41.50391,-0.73730,0.70313,0.02905,,,,0.89960,0.12311,0.15946,-0.38746,
31.36719,-4.02832,7.87354,-40.89355,-0.73438,0.69702,0.03223,962.286,27.1,,0.89847,0.12265,0.16041,-0.38986,
31.37500,-3.66211,7.62939,-41.01563,-0.72827,0.70508,0.02466,,,,0.89731,0.12221,0.16132,-0.39226,
31.38281,-3.23486,7.81250,-41.74805,-0.70898,0.71362,0.00952,962.287,27.1,,0.89613,0.12179,0.16224,-0.39470,
31.39063,-2.99072,10.00977,-42.17529,-0.70972,0.69922,0.01782,,,,0.89490,0.12144,0.16330,-0.39716,
31.39844,-3.29590,11.04736,-42.41943,-0.73828,0.68579,0.02271,962.302,27.1,,0.89365,0.12110,0.16442,-0.39961,
31.40625,-3.90625,11.53564,-43.39600,-0.78442,0.66870,0.02832,,,,0.89236,0.12071,0.16560,-0.40211,
31.41406,-3.11279,9.09424,-43.94531,-0.78662,0.66309,0.02173,962.273,27.1,,0.89108,0.12031,0.16661,-0.40466,
31.42188,-2.62451,7.50732,-43.57910,-0.77563,0.65552,0.02930,,,,0.88980,0.11989,0.16751,-0.40721,
31.42969,-2.01416,4.94385,-42.72461,-0.77222,0.64893,0.02075,962.274,27.1,,0.88857,0.11944,0.16823,-0.40973,
31.43750,-1.40381,4.51660,-42.54150,-0.76636,0.64624,0.01953,,,,0.88733,0.11902,0.16890,-0.41225,
31.44531,-1.09863,5.00488,-42.29736,-0.76367,0.64526,0.02441,962.262,27.1,,0.88609,0.11864,0.16958,-0.41475,
31.45313,-1.52588,5.98145,-41.87012,-0.75903,0.65210,0.02710,,,,0.88484,0.11826,0.17034,-0.41720,
31.46094,-2.01416,7.56836,-42.23633,-0.76563,0.65332,0.01758,962.314,27.1,,0.88356,0.11789,0.17120,-0.41966,
31.46875,-2.19727,8.78906,-43.15186,-0.77466,0.64795,0.01660,,,,0.88223,0.11754,0.17215,-0.42215,
31.47656,-1.77002,10.92529,-44.18945,-0.79004,0.63379,0.01978,962.291,27.1,,0.88084,0.11726,0.17323,-0.42470,
31.48438,-1.89209,11.04736,-44.00635,-0.79980,0.61768,0.00610,,,,0.87944,0.11697,0.17431,-0.42722,
31.49219,-1.83105,11.35254,-43.94531,-0.81494,0.60815,0.00952,962.284,27.1,,0.87803,0.11670,0.17541,-0.42974,
31.50000,-1.46484,11.47461,-44.67773,-0.83984,0.59326,0.02539,,,,0.87659,0.11644,0.17650,-0.43229,
31.50781,-0.42725,9.46045,-44.86084,-0.83960,0.59424,0.02295,962.267,27.1,,0.87515,0.11618,0.17745,-0.43489,
31.51563,-0.06104,8.60596,-44.61670,-0.82446,0.59326,0.01343,,,,0.87372,0.11592,0.17833,-0.43747,
31.52344,0.61035,9.39941,-43.94531,-0.80518,0.59888,0.02148,962.259,27.1,,0.87228,0.11573,0.17923,-0.44001,
31.53125,0.79346,11.47461,-44.25049,-0.80908,0.58545,0.01807,,,,0.87080,0.11561,0.18025,-0.44256,
31.53906,0.67139,12.26807,-44.92188,-0.82178,0.57910,0.00830,962.279,27.1,,0.86928,0.11549,0.18133,-0.44513,
31.54688,0.06104,13.24463,-46.56982,-0.85156,0.57642,0.00195,,,,0.86769,0.11535,0.18249,-0.44778,
31.55469,0.06104,14.16016,-47.05811,-0.85742,0.56738,-0.00122,962.305,27.1,,0.86607,0.11523,0.18371,-0.45044,
31.56250,0.36621,13.79395,-46.75293,-0.84277,0.56567,-0.00610,,,,0.86445,0.11512,0.18489,-0.45309,
31.57031,0.97656,15.25879,-46.14258,-0.82422,0.56616,-0.01758,962.270,27.1,,0.86282,0.11509,0.18614,-0.45569,
31.57813,1.70898,17.08984,-46.63086,-0.83276,0.57837,-0.02344,,,,0.86113,0.11516,0.18747,-0.45831,
31.58594,2.01416,17.70020,-46.81396,-0.83130,0.58325,-0.03345,962.267,27.2,,0.85942,0.11526,0.18882,-0.46094,
31.59375,3.11279,19.59229,-46.32568,-0.81982,0.56665,-0.04175,,,,0.85767,0.11549,0.19025,-0.46353,
31.60156,3.72314,22.88818,-45.59326,-0.81299,0.54468,-0.03174,962.339,27.1,,0.85590,0.11587,0.19184,-0.46606,
31.60938,4.15039,24.41406,-45.65430,-0.81812,0.53955,-0.03540,,,,0.85409,0.11632,0.19351,-0.46857,
31.61719,5.00488,28.44238,-46.20361,-0.81250,0.52173,-0.02271,962.269,27.2,,0.85219,0.11694,0.19538,-0.47109,
31.62500,4.94385,33.26416,-46.44775,-0.81787,0.50903,-0.01123,,,,0.85020,0.11770,0.19754,-0.47358,
31.63281,4.33350,35.27832,-46.63086,-0.84644,0.50146,-0.02490,962.305,27.2,,0.84818,0.11849,0.19983,-0.47605,
31.64063,3.78418,38.20801,-49.31641,-0.92017,0.50000,-0.02759,,,,0.84601,0.11930,0.20233,-0.47863,
31.64844,4.27246,35.40039,-50.84229,-0.93018,0.49170,-0.02637,962.272,27.1,,0.84382,0.12003,0.20466,-0.48133,
31.65625,5.43213,30.76172,-48.52295,-0.89673,0.48779,-0.05615,,,,0.84174,0.12070,0.20666,-0.48393,
31.66406,5.92041,29.90723,-47.79053,-0.89624,0.49170,-0.07495,962.292,27.1,,0.83969,0.12138,0.20859,-0.48650,
31.67188,6.65283,29.23584,-47.54639,-0.88892,0.50317,-0.07788,,,,0.83763,0.12208,0.21045,-0.48906,
31.67969,7.38525,28.80859,-47.91260,-0.85620,0.49658,-0.09424,962.298,27.2,,0.83555,0.12280,0.21226,-0.49166,
31.68750,7.56836,30.09033,-47.97363,-0.84570,0.48828,-0.08838,,,,0.83343,0.12358,0.21414,-0.49424,
31.69531,7.62939,34.60693,-48.58398,-0.84912,0.47168,-0.08130,962.299,27.2,,0.83121,0.12449,0.21627,-0.49680,
31.70313,6.77490,38.75732,-50.17090,-0.85864,0.46606,-0.09863,,,,0.82887,0.12548,0.21867,-0.49941,
31.71094,6.77490,40.71045,-50.72021,-0.86792,0.46265,-0.09741,962.282,27.1,,0.82647,0.12652,0.22119,-0.50201,
31.71875,6.34766,43.09082,-50.78125,-0.88135,0.44336,-0.11084,,,,0.82401,0.12761,0.22385,-0.50459,
31.72656,6.40869,43.45703,-50.04883,-0.85889,0.42310,-0.13574,962.286,27.2,,0.82156,0.12872,0.22652,-0.50710,
31.73438,6.71387,43.09082,-49.56055,-0.86743,0.41187,-0.14258,,,,0.81911,0.12985,0.22915,-0.50959,
31.74219,7.26318,42.78564,-50.17090,-0.96240,0.39722,-0.12964,962.262,27.2,,0.81662,0.13098,0.23175,-0.51212,
31.75000,8.17871,37.84180,-50.29297,-1.01318,0.39575,-0.12354,,,,0.81418,0.13199,0.23404,-0.51470,
31.75781,9.33838,33.44727,-48.64502,-0.97876,0.38989,-0.12817,962.287,27.1,,0.81185,0.13294,0.23602,-0.51723,
31.76563,10.68115,27.70996,-45.16602,-0.88965,0.38745,-0.13135,,,,0.80970,0.13380,0.23760,-0.51964,
31.77344,11.16943,27.83203,-43.33496,-0.88330,0.38745,-0.12280,962.240,27.1,,0.80760,0.13473,0.23915,-0.52195,
31.78125,11.04736,29.05273,-43.88428,-0.88989,0.38940,-0.12817,,,,0.80546,0.13568,0.24077,-0.52427,
31.78906,10.98633,31.00586,-45.77637,-0.88696,0.38037,-0.14478,962.273,27.2,,0.80320,0.13667,0.24252,-0.52666,
31.79688,10.55908,32.59277,-46.02051,-0.89868,0.37720,-0.15088,,,,0.80090,0.13768,0.24437,-0.52904,
31.80469,10.55908,33.63037,-46.08154,-0.90894,0.37744,-0.15332,962.294,27.2,,0.79857,0.13873,0.24627,-0.53141,
31.81250,11.23047,32.89795,-46.14258,-0.92773,0.37793,-0.17017,,,,0.79623,0.13978,0.24811,-0.53378,
31.82031,11.71875,30.09033,-44.92188,-0.91235,0.36011,-0.17700,962.287,27.1,,0.79396,0.14078,0.24976,-0.53612,
31.82813,12.14600,28.80859,-43.64014,-0.90234,0.34253,-0.18140,,,,0.79175,0.14177,0.25131,-0.53840,
31.83594,12.81738,28.07617,-42.35840,-0.87793,0.32129,-0.19141,962.275,27.2,,0.78958,0.14279,0.25278,-0.54062,
31.84375,13.42773,28.32031,-41.93115,-0.84790,0.32300,-0.19214,,,,0.78741,0.14386,0.25423,-0.54283,
31.85156,13.61084,29.66309,-41.87012,-0.82983,0.32861,-0.20166,962.248,27.2,,0.78520,0.14498,0.25575,-0.54501,
31.85938,12.75635,34.72900,-41.38184,-0.80737,0.32642,-0.21826,,,,0.78292,0.14626,0.25755,-0.54709,
31.86719,13.00049,41.80908,-42.11426,-0.82129,0.32544,-0.21729,962.251,27.2,,0.78048,0.14780,0.25973,-0.54914,
31.87500,13.06152,44.43359,-42.66357,-0.84570,0.32324,-0.21997,,,,0.77795,0.14942,0.26205,-0.55118,
31.88281,12.81738,47.79053,-43.94531,-0.96411,0.30786,-0.23462,962.280,27.2,,0.77530,0.15114,0.26457,-0.55324,
31.89063,13.18359,44.55566,-44.61670,-1.05884,0.28101,-0.23315,,,,0.77266,0.15274,0.26691,-0.55536,
31.89844,13.54980,40.22217,-43.82324,-1.07715,0.26855,-0.21924,962.251,27.2,,0.77012,0.15420,0.26899,-0.55748,
31.90625,14.83154,27.16064,-40.77148,-1.02808,0.26465,-0.24731,,,,0.76790,0.15529,0.27030,-0.55959,
31.91406,16.17432,18.73779,-37.96387,-0.91479,0.27368,-0.27393,962.273,27.2,,0.76593,0.15618,0.27108,-0.56167,
31.92188,16.66260,17.33398,-36.25488,-0.88867,0.27246,-0.27051,,,,0.76404,0.15706,0.27175,-0.56367,
31.92969,17.08984,19.04297,-34.36279,-0.87061,0.26538,-0.28442,962.258,27.2,,0.76217,0.15807,0.27247,-0.56557,
31.93750,16.60156,24.10889,-35.21729,-0.87402,0.27734,-0.29224,,,,0.76018,0.15924,0.27348,-0.56743,
31.94531,16.54053,26.00098,-35.88867,-0.86841,0.28052,-0.29297,962.278,27.2,,0.75812,0.16045,0.27460,-0.56931,
31.95313,16.47949,28.80859,-36.49902,-0.87866,0.26270,-0.28247,,,,0.75597,0.16177,0.27586,-0.57117,
31.96094,15.99121,31.12793,-38.02490,-0.92969,0.23389,-0.29272,962.286,27.2,,0.75372,0.16311,0.27728,-0.57308,
31.96875,15.93018,32.28760,-39.24561,-0.96533,0.22070,-0.30078,,,,0.75139,0.16447,0.27877,-0.57502,
31.97656,15.86914,30.63965,-41.50391,-0.98730,0.21631,-0.30493,962.250,27.2,,0.74899,0.16572,0.28021,-0.57710,
31.98438,15.93018,27.70996,-39.79492,-0.95508,0.20776,-0.32446,,,,0.74670,0.16689,0.28146,-0.57911,
31.99219,16.54053,26.30615,-38.51318,-0.92969,0.20435,-0.33496,962.261,27.2,,0.74448,0.16806,0.28261,-0.58107,
32.00000,16.84570,25.87891,-38.02490,-0.90869,0.19824,-0.33936,,,,0.74227,0.16923,0.28371,-0.58302,
32.00781,17.27295,27.40479,-38.51318,-0.90649,0.19971,-0.33618,962.276,27.2,,0.74000,0.17047,0.28487,-0.58497,
32.01563,17.21191,27.83203,-38.57422,-0.90454,0.20313,-0.33057,,,,0.73771,0.17172,0.28605,-0.58691,
32.02344,17.21191,28.25928,-38.63525,-0.89453,0.20532,-0.33374,962.284,27.2,,0.73540,0.17299,0.28726,-0.58885,
32.03125,17.15088,29.96826,-38.63525,-0.89624,0.20630,-0.33496,,,,0.73305,0.17432,0.28854,-0.59076,
32.03906,17.02881,31.12793,-38.87939,-0.90186,0.19800,-0.34302,962.269,27.2,,0.73066,0.17568,0.28989,-0.59265,
32.04688,17.08984,32.95898,-39.67285,-0.90527,0.18066,-0.34937,,,,0.72819,0.17710,0.29134,-0.59456,
32.05469,16.96777,33.69141,-38.94043,-0.92407,0.16113,-0.36841,962.287,27.2,,0.72573,0.17856,0.29281,-0.59641,
32.06250,17.08984,34.05762,-38.69629,-0.95703,0.14331,-0.37646,,,,0.72325,0.18004,0.29429,-0.59823,
32.07031,17.21191,32.89795,-39.97803,-0.98608,0.13940,-0.36108,962.244,27.2,,0.72074,0.18145,0.29573,-0.60013,
32.07813,17.51709,29.05273,-39.55078,-0.95093,0.14355,-0.35278,,,,0.71831,0.18273,0.29695,-0.60205,
32.08594,17.82227,26.18408,-37.41455,-0.91504,0.13965,-0.36133,962.239,27.2,,0.71601,0.18394,0.29798,-0.60391,
32.09375,17.63916,25.51270,-37.04834,-0.91382,0.13525,-0.37085,,,,0.71373,0.18512,0.29898,-0.60574,
32.10156,17.45605,24.41406,-37.47559,-0.91211,0.13330,-0.37915,962.266,27.2,,0.71146,0.18624,0.29994,-0.60760,
32.10938,17.70020,21.78955,-36.31592,-0.88843,0.12402,-0.39136,,,,0.70927,0.18728,0.30075,-0.60943,
32.11719,18.06641,21.42334,-35.33936,-0.87061,0.12085,-0.40112,962.261,27.2,,0.70712,0.18834,0.30150,-0.61123,
32.12500,18.43262,24.10889,-34.91211,-0.87842,0.11865,-0.40479,,,,0.70493,0.18954,0.30237,-0.61297,
32.13281,17.88330,25.26855,-36.43799,-0.91040,0.12817,-0.40479,962.224,27.2,,0.70264,0.19073,0.30332,-0.61475,
32.14063,18.24951,24.53613,-36.49902,-0.90112,0.12012,-0.40381,,,,0.70036,0.19190,0.30423,-0.61654,
32.14844,18.43262,23.37646,-35.76660,-0.89087,0.09863,-0.39551,962.258,27.2,,0.69812,0.19304,0.30506,-0.61831,
32.15625,18.18848,23.74268,-35.21729,-0.91040,0.08105,-0.38354,,,,0.69589,0.19419,0.30591,-0.62004,
32.16406,17.70020,23.13232,-35.33936,-0.91089,0.07983,-0.38208,962.262,27.2,,0.69367,0.19530,0.30674,-0.62177,
32.17188,17.63916,19.89746,-34.91211,-0.87646,0.09033,-0.39087,,,,0.69153,0.19627,0.30742,-0.62351,
32.17969,17.82227,18.61572,-32.83691,-0.85522,0.08325,-0.40186,962.272,27.2,,0.68949,0.19723,0.30800,-0.62517,
32.18750,17.08984,19.04297,-32.28760,-0.85498,0.07813,-0.41309,,,,0.68748,0.19819,0.30862,-0.62678,
32.19531,17.21191,19.28711,-31.49414,-0.84497,0.06860,-0.42920,962.273,27.2,,0.68549,0.19918,0.30923,-0.62834,
32.20313,17.08984,19.95850,-30.88379,-0.84473,0.07178,-0.42505,,,,0.68350,0.20020,0.30987,-0.62986,
32.21094,16.90674,19.65332,-30.51758,-0.85400,0.06738,-0.42969,962.280,27.2,,0.68153,0.20121,0.31050,-0.63136,
32.21875,16.84570,20.32471,-30.70068,-0.85547,0.06470,-0.42871,,,,0.67954,0.20224,0.31116,-0.63285,
32.22656,16.41846,20.14160,-30.94482,-0.84082,0.04761,-0.43140,962.246,27.2,,0.67754,0.20323,0.31183,-0.63434,
32.23438,16.35742,20.14160,-30.02930,-0.83740,0.03711,-0.43774,,,,0.67558,0.20424,0.31249,-0.63579,
32.24219,15.62500,21.54541,-29.05273,-0.82935,0.02490,-0.44214,962.298,27.2,,0.67364,0.20530,0.31323,-0.63714,
32.25000,15.44189,22.64404,-29.47998,-0.81519,0.03076,-0.45215,,,,0.67165,0.20638,0.31403,-0.63850,
32.25781,15.38086,23.37646,-29.11377,-0.81763,0.02563,-0.46240,962.258,27.2,,0.66965,0.20750,0.31487,-0.63982,
32.26563,15.68604,26.73340,-28.80859,-0.85864,0.00415,-0.45117,,,,0.66759,0.20879,0.31583,-0.64108,
32.27344,15.07568,26.36719,-30.21240,-0.88647,0.00049,-0.44678,962.287,27.2,,0.66548,0.20999,0.31682,-0.64239,
32.28125,15.19775,24.84131,-30.27344,-0.87109,0.00317,-0.44556,,,,0.66339,0.21114,0.31774,-0.64373,
