Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1033

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Pressure,Temperature,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[mBar],[degree C],[],[],[],[],[],
56.23438,-4.33350,16.72363,-45.16602,-0.73193,0.69531,0.10376,,,,0.74941,-0.24447,-0.19612,-0.58322,
56.24219,-5.00488,18.61572,-46.69189,-0.76001,0.70435,0.08569,962.290,27.6,,0.74772,-0.24331,-0.19574,-0.58600,
56.25000,-5.37109,19.34814,-47.24121,-0.75684,0.67944,0.10083,,,,0.74601,-0.24213,-0.19532,-0.58881,
56.25781,-5.31006,19.28711,-47.30225,-0.75269,0.66431,0.10400,962.301,27.6,,0.74428,-0.24095,-0.19490,-0.59161,
56.26563,-4.82178,20.56885,-47.79053,-0.75244,0.65869,0.09692,,,,0.74255,-0.23968,-0.19444,-0.59445,
56.27344,-4.82178,22.09473,-49.01123,-0.78564,0.66675,0.11157,962.310,27.6,,0.74077,-0.23833,-0.19392,-0.59737,
56.28125,-4.76074,21.72852,-49.56055,-0.79370,0.67212,0.10571,,,,0.73897,-0.23698,-0.19342,-0.60030,
56.28906,-4.08936,20.75195,-49.43848,-0.76709,0.67163,0.09790,962.289,27.6,,0.73715,-0.23563,-0.19300,-0.60319,
56.29688,-3.96729,21.72852,-48.58398,-0.76270,0.65552,0.10352,,,,0.73537,-0.23425,-0.19252,-0.60604,
56.30469,-4.15039,22.39990,-48.52295,-0.77588,0.65625,0.09912,962.285,27.6,,0.73360,-0.23284,-0.19200,-0.60890,
56.31250,-5.12695,23.92578,-48.15674,-0.77954,0.65991,0.08154,,,,0.73183,-0.23142,-0.19134,-0.61177,
56.32031,-4.94385,24.59717,-47.60742,-0.77441,0.64038,0.06152,962.291,27.6,,0.73009,-0.22997,-0.19065,-0.61460,
56.32813,-5.12695,25.39063,-47.91260,-0.78491,0.62354,0.05737,,,,0.72833,-0.22849,-0.18992,-0.61746,
56.33594,-4.69971,26.97754,-49.01123,-0.79370,0.60303,0.04712,962.291,27.6,,0.72654,-0.22691,-0.18914,-0.62039,
56.34375,-3.29590,27.09961,-49.25537,-0.76147,0.60400,0.04102,,,,0.72475,-0.22524,-0.18841,-0.62330,
56.35156,-2.92969,28.07617,-48.76709,-0.76367,0.60034,0.04639,962.296,27.6,,0.72300,-0.22352,-0.18764,-0.62618,
56.35938,-2.38037,30.27344,-49.62158,-0.80371,0.59033,0.05078,,,,0.72123,-0.22166,-0.18679,-0.62913,
56.36719,-1.89209,30.88379,-50.84229,-0.78662,0.57520,0.04248,962.303,27.6,,0.71941,-0.21973,-0.18595,-0.63213,
56.37500,-1.89209,31.55518,-50.72021,-0.76709,0.56226,0.03809,,,,0.71759,-0.21778,-0.18508,-0.63512,
56.38281,-0.91553,34.30176,-50.84229,-0.76831,0.54443,0.05005,962.242,27.6,,0.71581,-0.21565,-0.18410,-0.63814,
56.39063,-0.97656,35.94971,-52.24609,-0.83911,0.54663,0.04468,,,,0.71397,-0.21343,-0.18306,-0.64123,
56.39844,-0.91553,36.13281,-53.28369,-0.87354,0.54639,0.04663,962.281,27.6,,0.71208,-0.21118,-0.18203,-0.64437,
56.40625,-0.42725,33.38623,-54.44336,-0.91162,0.53247,0.03833,,,,0.71009,-0.20900,-0.18116,-0.64751,
56.41406,0.18311,28.25928,-52.55127,-0.87646,0.54565,0.01489,962.308,27.6,,0.70812,-0.20705,-0.18053,-0.65046,
56.42188,0.18311,27.46582,-51.14746,-0.85571,0.54468,0.01318,,,,0.70619,-0.20514,-0.17993,-0.65332,
56.42969,1.03760,27.64893,-50.10986,-0.83545,0.53955,0.00537,962.281,27.6,,0.70431,-0.20320,-0.17933,-0.65612,
56.43750,1.83105,28.44238,-50.53711,-0.82324,0.53564,-0.01074,,,,0.70242,-0.20117,-0.17874,-0.65892,
56.44531,1.83105,29.72412,-51.08643,-0.82690,0.53320,-0.01343,962.291,27.6,,0.70051,-0.19908,-0.17809,-0.66176,
56.45313,2.13623,32.53174,-51.57471,-0.85669,0.52563,-0.01587,,,,0.69861,-0.19683,-0.17732,-0.66465,
56.46094,1.89209,33.56934,-51.87988,-0.89258,0.52417,-0.01782,962.298,27.6,,0.69669,-0.19454,-0.17649,-0.66755,
56.46875,1.22070,33.38623,-51.94092,-0.90918,0.52344,-0.01489,,,,0.69474,-0.19229,-0.17564,-0.67046,
56.47656,1.52588,31.12793,-51.75781,-0.94556,0.49805,-0.00439,962.268,27.6,,0.69276,-0.19012,-0.17490,-0.67331,
56.48438,2.50244,28.07617,-51.20850,-0.92847,0.48389,-0.01196,,,,0.69078,-0.18805,-0.17434,-0.67607,
56.49219,2.68555,26.97754,-50.72021,-0.89990,0.48267,-0.01025,962.296,27.6,,0.68880,-0.18603,-0.17383,-0.67878,
56.50000,3.54004,26.73340,-49.92676,-0.86206,0.48901,-0.02612,,,,0.68685,-0.18399,-0.17336,-0.68142,
56.50781,3.96729,29.78516,-50.41504,-0.87598,0.49683,-0.04419,962.278,27.6,,0.68490,-0.18177,-0.17277,-0.68412,
56.51563,4.39453,30.82275,-50.53711,-0.88086,0.49756,-0.05029,,,,0.68296,-0.17949,-0.17215,-0.68681,
56.52344,5.18799,32.47070,-49.80469,-0.86792,0.47070,-0.07080,962.291,27.6,,0.68107,-0.17709,-0.17148,-0.68948,
56.53125,4.94385,36.01074,-49.62158,-0.88037,0.44141,-0.08447,,,,0.67921,-0.17454,-0.17063,-0.69216,
56.53906,4.51660,37.59766,-49.86572,-0.90576,0.42773,-0.09058,962.260,27.6,,0.67735,-0.17193,-0.16968,-0.69487,
56.54688,5.06592,37.29248,-50.04883,-0.94531,0.40796,-0.09106,,,,0.67547,-0.16930,-0.16877,-0.69757,
56.55469,6.34766,33.63037,-49.37744,-0.93213,0.39868,-0.08130,962.291,27.6,,0.67358,-0.16679,-0.16808,-0.70016,
56.56250,6.95801,32.10449,-48.58398,-0.92188,0.40063,-0.08276,,,,0.67170,-0.16434,-0.16747,-0.70268,
56.57031,7.01904,31.25000,-48.21777,-0.89844,0.41260,-0.08740,962.290,27.6,,0.66982,-0.16192,-0.16690,-0.70517,
56.57813,7.75146,31.43311,-48.58398,-0.85010,0.41699,-0.10522,,,,0.66793,-0.15946,-0.16637,-0.70765,
56.58594,7.99561,32.65381,-48.33984,-0.82227,0.40503,-0.11084,962.264,27.6,,0.66605,-0.15693,-0.16578,-0.71012,
56.59375,8.78906,37.17041,-47.18018,-0.80176,0.38574,-0.12964,,,,0.66428,-0.15415,-0.16501,-0.71256,
56.60156,8.42285,43.15186,-47.79053,-0.80347,0.38745,-0.14624,962.246,27.6,,0.66252,-0.15109,-0.16396,-0.71509,
56.60938,8.30078,48.03467,-48.27881,-0.81909,0.37622,-0.15674,,,,0.66079,-0.14779,-0.16268,-0.71767,
56.61719,8.23975,50.72021,-48.70605,-0.84790,0.36230,-0.15454,962.299,27.6,,0.65904,-0.14435,-0.16128,-0.72029,
56.62500,7.87354,53.83301,-49.43848,-0.96411,0.33936,-0.14233,,,,0.65728,-0.14076,-0.15971,-0.72295,
56.63281,8.30078,50.04883,-51.02539,-1.01172,0.33301,-0.13574,962.265,27.6,,0.65538,-0.13732,-0.15835,-0.72563,
56.64063,8.91113,46.38672,-50.47607,-0.97729,0.33105,-0.13306,,,,0.65347,-0.13403,-0.15717,-0.72823,
56.64844,10.68115,39.67285,-46.14258,-0.90869,0.32520,-0.13770,962.258,27.6,,0.65169,-0.13105,-0.15634,-0.73054,
56.65625,11.16943,38.51318,-43.82324,-0.89258,0.32861,-0.15625,,,,0.65002,-0.12812,-0.15556,-0.73271,
56.66406,11.35254,38.81836,-44.18945,-0.88354,0.33130,-0.16113,962.264,27.6,,0.64832,-0.12516,-0.15478,-0.73489,
56.67188,11.53564,39.97803,-44.25049,-0.84106,0.31958,-0.18042,,,,0.64661,-0.12214,-0.15395,-0.73707,
56.67969,12.26807,44.92188,-42.90771,-0.80420,0.31396,-0.23120,962.302,27.6,,0.64503,-0.11885,-0.15294,-0.73921,
56.68750,11.71875,49.49951,-42.90771,-0.82202,0.32007,-0.24097,,,,0.64347,-0.11535,-0.15169,-0.74137,
56.69531,10.68115,54.68750,-43.88428,-0.88354,0.32910,-0.23975,962.260,27.6,,0.64189,-0.11162,-0.15016,-0.74362,
56.70313,10.68115,53.71094,-44.12842,-0.93945,0.29980,-0.26294,,,,0.64028,-0.10793,-0.14867,-0.74585,
56.71094,11.29150,52.42920,-44.06738,-0.95313,0.27979,-0.25928,962.259,27.6,,0.63865,-0.10427,-0.14726,-0.74804,
56.71875,11.96289,47.54639,-42.84668,-0.96704,0.26245,-0.24902,,,,0.63702,-0.10085,-0.14609,-0.75013,
56.72656,12.51221,42.17529,-40.89355,-0.91748,0.27368,-0.25439,962.271,27.6,,0.63543,-0.09770,-0.14516,-0.75207,
56.73438,12.81738,40.52734,-39.85596,-0.89038,0.27979,-0.27173,,,,0.63387,-0.09463,-0.14431,-0.75394,
56.74219,12.93945,41.38184,-38.45215,-0.84985,0.26807,-0.26831,962.281,27.6,,0.63238,-0.09152,-0.14342,-0.75575,
56.75000,12.87842,45.47119,-38.20801,-0.86963,0.24194,-0.28662,,,,0.63093,-0.08820,-0.14235,-0.75755,
56.75781,12.63428,47.36328,-38.75732,-0.89307,0.23853,-0.29785,962.254,27.6,,0.62946,-0.08479,-0.14118,-0.75938,
56.76563,13.00049,49.43848,-40.46631,-0.94214,0.23438,-0.29492,,,,0.62791,-0.08124,-0.13995,-0.76128,
56.77344,13.48877,47.91260,-39.79492,-1.01074,0.21191,-0.28052,962.253,27.6,,0.62637,-0.07775,-0.13880,-0.76312,
56.78125,13.18359,45.47119,-39.73389,-1.03662,0.21289,-0.28247,,,,0.62480,-0.07439,-0.13773,-0.76494,
56.78906,13.00049,37.23145,-40.46631,-1.03296,0.21460,-0.27612,962.259,27.6,,0.62310,-0.07147,-0.13700,-0.76673,
56.79688,14.22119,27.83203,-37.23145,-0.96997,0.20630,-0.29077,,,,0.62148,-0.06901,-0.13673,-0.76832,
56.80469,14.83154,25.08545,-35.15625,-0.92920,0.20190,-0.29639,962.249,27.6,,0.61993,-0.06670,-0.13659,-0.76979,
56.81250,14.83154,23.19336,-32.65381,-0.90039,0.21802,-0.30859,,,,0.61850,-0.06451,-0.13652,-0.77114,
56.82031,15.25879,23.55957,-32.47070,-0.89136,0.23242,-0.32935,962.269,27.6,,0.61708,-0.06228,-0.13645,-0.77248,
56.82813,15.25879,24.47510,-32.53174,-0.88940,0.23022,-0.32031,,,,0.61565,-0.06000,-0.13635,-0.77381,
56.83594,15.50293,24.04785,-32.04346,-0.89478,0.20874,-0.33276,962.263,27.6,,0.61424,-0.05774,-0.13627,-0.77511,
56.84375,15.31982,24.35303,-31.92139,-0.88428,0.19238,-0.34351,,,,0.61284,-0.05547,-0.13617,-0.77641,
56.85156,15.13672,24.90234,-31.73828,-0.88452,0.17944,-0.34277,962.266,27.6,,0.61145,-0.05318,-0.13604,-0.77769,
56.85938,15.01465,26.12305,-32.22656,-0.91309,0.16626,-0.32764,,,,0.61003,-0.05083,-0.13584,-0.77899,
56.86719,15.13672,25.45166,-33.14209,-0.92285,0.16235,-0.34229,962.270,27.6,,0.60855,-0.04849,-0.13568,-0.78032,
56.87500,15.13672,24.96338,-33.02002,-0.91870,0.16382,-0.34424,,,,0.60707,-0.04619,-0.13555,-0.78164,
56.88281,14.83154,23.55957,-31.98242,-0.92041,0.15308,-0.33691,962.290,27.6,,0.60563,-0.04398,-0.13544,-0.78290,
56.89063,14.70947,24.47510,-32.65381,-0.92236,0.16113,-0.35205,,,,0.60415,-0.04172,-0.13530,-0.78419,
56.89844,14.83154,24.29199,-33.08105,-0.92065,0.16748,-0.35669,962.277,27.6,,0.60265,-0.03946,-0.13516,-0.78549,
56.90625,15.38086,21.91162,-31.86035,-0.89697,0.15918,-0.37769,,,,0.60118,-0.03731,-0.13516,-0.78672,
56.91406,15.62500,20.81299,-30.63965,-0.91431,0.14160,-0.37988,962.264,27.6,,0.59976,-0.03523,-0.13520,-0.78788,
56.92188,15.62500,20.50781,-30.82275,-0.92505,0.14185,-0.38794,,,,0.59833,-0.03316,-0.13526,-0.78905,
56.92969,15.38086,19.65332,-30.76172,-0.92529,0.14160,-0.38721,962.282,27.6,,0.59689,-0.03115,-0.13533,-0.79021,
56.93750,14.64844,19.04297,-30.57861,-0.94336,0.12134,-0.38110,,,,0.59544,-0.02920,-0.13539,-0.79137,
56.94531,14.89258,18.18848,-30.63965,-0.95581,0.10083,-0.37378,962.277,27.6,,0.59398,-0.02728,-0.13550,-0.79251,
56.95313,15.13672,15.25879,-31.18896,-0.95630,0.08301,-0.37207,,,,0.59246,-0.02551,-0.13573,-0.79367,
56.96094,15.38086,10.80322,-30.45654,-0.90845,0.08716,-0.38647,962.268,27.6,,0.59094,-0.02398,-0.13616,-0.79478,
56.96875,15.68604,9.21631,-29.84619,-0.89063,0.08960,-0.39160,,,,0.58943,-0.02253,-0.13667,-0.79586,
56.97656,15.93018,8.72803,-29.29688,-0.87769,0.09082,-0.40356,962.263,27.6,,0.58794,-0.02110,-0.13721,-0.79690,
56.98438,15.62500,10.13184,-29.66309,-0.87329,0.10645,-0.41724,,,,0.58644,-0.01961,-0.13768,-0.79796,
56.99219,15.38086,11.23047,-30.02930,-0.87891,0.11328,-0.41479,962.286,27.6,,0.58493,-0.01806,-0.13809,-0.79904,
57.00000,15.62500,13.30566,-30.21240,-0.89038,0.10425,-0.41162,,,,0.58343,-0.01638,-0.13843,-0.80011,
57.00781,15.86914,14.46533,-31.18896,-0.90015,0.06689,-0.40308,962.278,27.6,,0.58187,-0.01462,-0.13874,-0.80123,
57.01563,16.23535,15.19775,-32.10449,-0.88281,0.04761,-0.40991,,,,0.58028,-0.01280,-0.13903,-0.80236,
57.02344,17.27295,16.41846,-33.20313,-0.88013,0.02930,-0.43506,962.249,27.6,,0.57863,-0.01087,-0.13934,-0.80353,
57.03125,17.51709,16.96777,-34.17969,-0.89307,0.01904,-0.43726,,,,0.57692,-0.00888,-0.13963,-0.80473,
57.03906,17.82227,15.99121,-34.60693,-0.91479,0.01245,-0.44263,962.270,27.6,,0.57518,-0.00693,-0.13998,-0.80593,
57.04688,17.94434,15.31982,-34.54590,-0.92310,0.01514,-0.44751,,,,0.57343,-0.00501,-0.14036,-0.80712,
57.05469,18.06641,12.93945,-34.72900,-0.89868,0.04272,-0.44434,962.300,27.6,,0.57165,-0.00322,-0.14084,-0.80832,
57.06250,19.04297,10.43701,-33.63037,-0.87549,0.04736,-0.44653,,,,0.56989,-0.00153,-0.14147,-0.80945,
57.07031,19.28711,10.49805,-33.14209,-0.87451,0.03320,-0.45874,962.261,27.6,,0.56816,0.00016,-0.14211,-0.81055,
57.07813,19.59229,12.81738,-33.56934,-0.91016,0.00293,-0.44873,,,,0.56642,0.00199,-0.14267,-0.81167,
57.08594,19.83643,12.51221,-34.17969,-0.92920,0.00757,-0.45288,962.275,27.6,,0.56465,0.00383,-0.14326,-0.81280,
57.09375,19.77539,11.23047,-34.05762,-0.91870,0.01001,-0.46118,,,,0.56286,0.00559,-0.14390,-0.81391,
57.10156,19.53125,10.19287,-33.81348,-0.88892,-0.00464,-0.46191,962.273,27.6,,0.56107,0.00727,-0.14455,-0.81502,
57.10938,19.71436,10.55908,-33.63037,-0.87451,-0.01001,-0.46655,,,,0.55929,0.00899,-0.14521,-0.81611,
57.11719,19.89746,10.86426,-33.63037,-0.86572,-0.00708,-0.46826,962.245,27.6,,0.55751,0.01072,-0.14586,-0.81719,
57.12500,20.20264,11.65771,-33.99658,-0.85498,0.00415,-0.45898,,,,0.55571,0.01252,-0.14650,-0.81827,
57.13281,20.62988,14.52637,-33.69141,-0.85229,0.01514,-0.47339,962.251,27.6,,0.55395,0.01449,-0.14705,-0.81933,
57.14063,20.32471,16.29639,-33.63037,-0.85620,0.02368,-0.47729,,,,0.55221,0.01655,-0.14752,-0.82038,
57.14844,19.59229,16.72363,-32.95898,-0.87402,0.01563,-0.47729,962.305,27.6,,0.55050,0.01860,-0.14793,-0.82141,
57.15625,18.73779,15.86914,-31.79932,-0.87524,-0.02563,-0.47559,,,,0.54885,0.02055,-0.14833,-0.82240,
57.16406,18.98193,15.80811,-31.79932,-0.87939,-0.04150,-0.47046,962.281,27.6,,0.54720,0.02251,-0.14873,-0.82338,
57.17188,19.95850,13.54980,-32.47070,-0.88110,-0.05005,-0.48096,,,,0.54547,0.02439,-0.14928,-0.82437,
57.17969,20.75195,10.25391,-30.82275,-0.84619,-0.05713,-0.47974,962.282,27.6,,0.54381,0.02609,-0.14999,-0.82529,
57.18750,21.17920,9.82666,-29.41895,-0.84155,-0.06348,-0.48193,,,,0.54221,0.02777,-0.15074,-0.82615,
57.19531,20.99609,11.84082,-29.60205,-0.86914,-0.05615,-0.46240,962.250,27.6,,0.54061,0.02956,-0.15141,-0.82700,
57.20313,20.69092,10.68115,-30.82275,-0.84839,-0.02515,-0.46216,,,,0.53894,0.03128,-0.15210,-0.82791,
57.21094,20.14160,9.76563,-30.33447,-0.82397,-0.02783,-0.46606,962.247,27.6,,0.53728,0.03293,-0.15280,-0.82879,
57.21875,19.89746,10.62012,-28.44238,-0.80518,-0.05493,-0.47925,,,,0.53573,0.03459,-0.15345,-0.82961,
57.22656,19.22607,13.79395,-29.05273,-0.81641,-0.06421,-0.47998,962.254,27.6,,0.53418,0.03642,-0.15395,-0.83044,
57.23438,19.28711,14.28223,-29.23584,-0.81738,-0.06445,-0.48486,,,,0.53262,0.03827,-0.15443,-0.83127,
57.24219,19.22607,15.68604,-28.56445,-0.83838,-0.07983,-0.47583,962.267,27.6,,0.53111,0.04020,-0.15485,-0.83206,
57.25000,19.16504,16.90674,-29.23584,-0.86523,-0.09448,-0.47241,,,,0.52957,0.04220,-0.15522,-0.83287,
57.25781,19.22607,15.99121,-29.72412,-0.86206,-0.09546,-0.47583,962.273,27.6,,0.52799,0.04416,-0.15563,-0.83370,
57.26563,19.53125,12.14600,-28.62549,-0.84937,-0.10254,-0.48218,,,,0.52642,0.04590,-0.15619,-0.83449,
57.27344,19.59229,9.82666,-26.97754,-0.84180,-0.10962,-0.48145,962.284,27.6,,0.52493,0.04749,-0.15685,-0.83522,
57.28125,19.22607,9.21631,-26.79443,-0.83423,-0.10840,-0.47778,,,,0.52343,0.04903,-0.15751,-0.83595,
57.28906,18.61572,8.11768,-26.91650,-0.79761,-0.10986,-0.48462,962.264,27.6,,0.52191,0.05048,-0.15817,-0.83668,
57.29688,18.55469,9.09424,-25.51270,-0.78711,-0.12085,-0.49536,,,,0.52049,0.05197,-0.15879,-0.83736,
57.30469,18.24951,10.80322,-25.45166,-0.81177,-0.12354,-0.49438,962.253,27.6,,0.51908,0.05355,-0.15934,-0.83803,
57.31250,17.63916,10.68115,-25.39063,-0.87280,-0.12598,-0.48608,,,,0.51767,0.05510,-0.15986,-0.83870,
57.32031,18.18848,5.55420,-23.68164,-0.84521,-0.13574,-0.50732,962.245,27.6,,0.51630,0.05636,-0.16059,-0.83932,
57.32813,18.31055,4.08936,-22.94922,-0.82373,-0.14087,-0.49194,,,,0.51496,0.05753,-0.16138,-0.83992,
57.33594,18.49365,3.47900,-21.42334,-0.81421,-0.15283,-0.47559,962.229,27.6,,0.51369,0.05865,-0.16221,-0.84046,
57.34375,17.57813,5.37109,-23.49854,-0.78320,-0.13135,-0.48145,,,,0.51233,0.05988,-0.16292,-0.84107,
57.35156,17.21191,5.73730,-24.29199,-0.77441,-0.12476,-0.48193,962.289,27.6,,0.51092,0.06111,-0.16359,-0.84170,
57.35938,16.90674,6.53076,-23.31543,-0.78125,-0.14233,-0.48633,,,,0.50958,0.06237,-0.16421,-0.84230,
57.36719,16.96777,8.60596,-22.27783,-0.80469,-0.17139,-0.47900,962.272,27.6,,0.50832,0.06375,-0.16477,-0.84285,
57.37500,16.96777,8.72803,-22.82715,-0.81836,-0.17065,-0.48145,,,,0.50702,0.06513,-0.16532,-0.84342,
57.38281,16.84570,6.71387,-24.04785,-0.81055,-0.16846,-0.48169,962.241,27.6,,0.50563,0.06641,-0.16593,-0.84403,
57.39063,16.54053,5.73730,-22.52197,-0.79468,-0.17700,-0.50171,,,,0.50432,0.06760,-0.16656,-0.84460,
57.39844,15.99121,6.46973,-21.66748,-0.80322,-0.18066,-0.49854,962.267,27.6,,0.50306,0.06881,-0.16713,-0.84514,
57.40625,15.80811,6.16455,-21.11816,-0.82300,-0.17578,-0.48364,,,,0.50184,0.06999,-0.16771,-0.84566,
57.41406,15.50293,4.27246,-20.75195,-0.83594,-0.17944,-0.48096,962.285,27.6,,0.50061,0.07104,-0.16834,-0.84617,
57.42188,15.56396,3.17383,-20.56885,-0.82886,-0.18384,-0.48560,,,,0.49937,0.07203,-0.16900,-0.84669,
57.42969,15.13672,0.85449,-19.71436,-0.80859,-0.18359,-0.47754,962.252,27.6,,0.49816,0.07286,-0.16973,-0.84718,
57.43750,15.07568,-1.09863,-18.37158,-0.77124,-0.17993,-0.48633,,,,0.49701,0.07356,-0.17053,-0.84764,
57.44531,14.95361,0.18311,-17.57813,-0.75854,-0.18848,-0.48608,962.267,27.6,,0.49591,0.07432,-0.17127,-0.84806,
57.45313,14.95361,1.77002,-17.82227,-0.75464,-0.19287,-0.49683,,,,0.49482,0.07517,-0.17197,-0.84849,
57.46094,14.64844,4.39453,-18.43262,-0.75269,-0.19751,-0.50366,962.275,27.6,,0.49372,0.07617,-0.17255,-0.84892,
57.46875,13.73291,9.58252,-18.98193,-0.76782,-0.19995,-0.50098,,,,0.49266,0.07745,-0.17290,-0.84935,
57.47656,13.36670,10.68115,-19.10400,-0.78809,-0.20654,-0.50317,962.283,27.6,,0.49160,0.07878,-0.17320,-0.84978,
57.48438,13.12256,9.70459,-19.34814,-0.81714,-0.22534,-0.49219,,,,0.49052,0.08005,-0.17350,-0.85023,
57.49219,13.67188,5.12695,-18.49365,-0.80078,-0.23315,-0.48511,962.245,27.6,,0.48942,0.08106,-0.17400,-0.85066,
57.50000,13.42773,3.35693,-17.82227,-0.79639,-0.22559,-0.49146,,,,0.48835,0.08195,-0.17454,-0.85108,
57.50781,13.00049,2.74658,-18.12744,-0.80127,-0.19751,-0.50317,962.240,27.6,,0.48725,0.08280,-0.17508,-0.85152,
57.51563,13.12256,2.07520,-17.94434,-0.78735,-0.19873,-0.49023,,,,0.48615,0.08361,-0.17565,-0.85195,
57.52344,13.24463,1.40381,-17.02881,-0.77441,-0.21167,-0.49512,962.261,27.6,,0.48509,0.08437,-0.17626,-0.85235,
57.53125,13.18359,3.47900,-15.86914,-0.76221,-0.24829,-0.51245,,,,0.48413,0.08523,-0.17679,-0.85270,
57.53906,12.08496,5.31006,-16.41846,-0.76270,-0.25024,-0.51929,962.270,27.6,,0.48316,0.08617,-0.17720,-0.85307,
57.54688,12.02393,5.31006,-16.05225,-0.76025,-0.25464,-0.52173,,,,0.48221,0.08711,-0.17761,-0.85343,
57.55469,12.08496,5.98145,-15.38086,-0.74341,-0.26343,-0.52490,962.286,27.6,,0.48131,0.08808,-0.17800,-0.85375,
57.56250,11.35254,10.68115,-16.17432,-0.77954,-0.24927,-0.52246,,,,0.48042,0.08930,-0.17819,-0.85409,
57.57031,10.80322,11.41357,-17.08984,-0.80518,-0.23804,-0.50488,962.257,27.6,,0.47949,0.09057,-0.17832,-0.85445,
57.57813,11.35254,8.91113,-17.94434,-0.78613,-0.22949,-0.50488,,,,0.47848,0.09172,-0.17856,-0.85485,
57.58594,12.26807,7.87354,-17.63916,-0.75098,-0.26611,-0.50708,962.270,27.6,,0.47746,0.09283,-0.17888,-0.85523,
57.59375,12.51221,8.48389,-17.63916,-0.75220,-0.28271,-0.51465,,,,0.47645,0.09398,-0.17920,-0.85560,
57.60156,12.57324,9.27734,-19.34814,-0.77905,-0.29175,-0.51587,962.288,27.6,,0.47535,0.09520,-0.17949,-0.85602,
57.60938,12.39014,7.08008,-18.92090,-0.76416,-0.28931,-0.51172,,,,0.47424,0.09628,-0.17983,-0.85644,
57.61719,11.90186,6.04248,-17.70020,-0.74829,-0.28979,-0.52319,962.249,27.6,,0.47319,0.09727,-0.18019,-0.85683,
57.62500,10.86426,7.01904,-16.78467,-0.74902,-0.29272,-0.51416,,,,0.47222,0.09828,-0.18046,-0.85719,
57.63281,10.55908,6.04248,-17.39502,-0.74927,-0.29102,-0.51929,962.281,27.6,,0.47120,0.09922,-0.18075,-0.85759,
57.64063,10.80322,5.73730,-17.02881,-0.74561,-0.29443,-0.52173,,,,0.47019,0.10015,-0.18106,-0.85797,
57.64844,10.92529,7.69043,-16.72363,-0.78760,-0.29272,-0.51099,962.255,27.6,,0.46923,0.10119,-0.18131,-0.85832,
57.65625,11.59668,7.14111,-17.88330,-0.82935,-0.27417,-0.50146,,,,0.46818,0.10224,-0.18161,-0.85870,
57.66406,11.84082,4.88281,-18.24951,-0.82593,-0.26758,-0.49927,962.260,27.6,,0.46708,0.10317,-0.18200,-0.85911,
57.67188,11.77979,0.48828,-16.17432,-0.76318,-0.28687,-0.52441,,,,0.46605,0.10381,-0.18253,-0.85948,
57.67969,10.98633,-0.48828,-13.85498,-0.72168,-0.30493,-0.54810,962.263,27.6,,0.46514,0.10434,-0.18307,-0.85979,
57.68750,10.92529,0.12207,-13.12256,-0.71875,-0.30005,-0.56250,,,,0.46429,0.10490,-0.18359,-0.86007,
57.69531,10.55908,1.09863,-11.84082,-0.73950,-0.27686,-0.53735,962.260,27.6,,0.46353,0.10548,-0.18407,-0.86031,
57.70313,10.31494,0.73242,-10.55908,-0.71045,-0.27832,-0.56226,,,,0.46283,0.10602,-0.18456,-0.86051,
57.71094,10.07080,2.01416,-10.25391,-0.70215,-0.28955,-0.57642,962.273,27.6,,0.46218,0.10662,-0.18499,-0.86070,
57.71875,9.64355,5.18799,-10.62012,-0.75781,-0.30298,-0.53418,,,,0.46154,0.10740,-0.18529,-0.86088,
57.72656,9.27734,4.45557,-11.29150,-0.77832,-0.29126,-0.52173,962.233,27.6,,0.46086,0.10813,-0.18559,-0.86109,
57.73438,8.91113,3.47900,-11.96289,-0.76074,-0.28540,-0.51538,,,,0.46012,0.10880,-0.18589,-0.86133,
57.74219,8.97217,2.50244,-12.57324,-0.74951,-0.29541,-0.54077,962.246,27.6,,0.45934,0.10943,-0.18622,-0.86160,
57.75000,9.03320,2.68555,-11.77979,-0.74438,-0.32446,-0.52734,,,,0.45861,0.11005,-0.18656,-0.86184,
57.75781,9.03320,2.68555,-11.65771,-0.73535,-0.32104,-0.52832,962.253,27.6,,0.45788,0.11068,-0.18689,-0.86207,
57.76563,8.17871,3.47900,-11.53564,-0.70264,-0.31958,-0.53979,,,,0.45718,0.11132,-0.18716,-0.86230,
57.77344,8.11768,3.54004,-11.29150,-0.70776,-0.31567,-0.54932,962.244,27.6,,0.45649,0.11196,-0.18741,-0.86253,
57.78125,8.11768,3.84521,-10.43701,-0.72192,-0.31689,-0.53979,,,,0.45586,0.11261,-0.18767,-0.86273,
57.78906,7.69043,3.72314,-9.09424,-0.73975,-0.30737,-0.52148,962.278,27.6,,0.45530,0.11322,-0.18791,-0.86289,
57.79688,7.44629,4.82178,-9.76563,-0.74292,-0.30493,-0.52490,,,,0.45472,0.11389,-0.18810,-0.86306,
57.80469,7.32422,5.31006,-10.19287,-0.75122,-0.31055,-0.53003,962.241,27.6,,0.45412,0.11460,-0.18827,-0.86325,
