Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1033

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
43.76563,-10.37598,15.86914,-32.59277,-0.57373,0.85156,0.14746,,,,0.91054,-0.09022,-0.07339,-0.39674,
43.77344,-9.70459,13.36670,-32.65381,-0.58008,0.86035,0.14502,962.257,27.4,,0.90966,-0.09025,-0.07249,-0.39890,
43.78125,-9.09424,11.47461,-32.53174,-0.55981,0.86841,0.14014,,,,0.90878,-0.09029,-0.07172,-0.40103,
43.78906,-9.09424,11.35254,-32.28760,-0.55078,0.86523,0.13940,962.288,27.4,,0.90789,-0.09034,-0.07096,-0.40315,
43.79688,-9.09424,11.90186,-31.92139,-0.53564,0.85522,0.14941,,,,0.90702,-0.09038,-0.07016,-0.40525,
43.80469,-9.33838,14.09912,-32.47070,-0.53125,0.84692,0.14282,962.282,27.4,,0.90613,-0.09036,-0.06922,-0.40739,
43.81250,-9.70459,15.62500,-32.95898,-0.52393,0.84985,0.14209,,,,0.90523,-0.09032,-0.06819,-0.40957,
43.82031,-9.21631,17.88330,-33.32520,-0.50977,0.84497,0.13306,962.281,27.4,,0.90433,-0.09019,-0.06702,-0.41178,
43.82813,-8.91113,20.50781,-33.63037,-0.52979,0.83521,0.12842,,,,0.90342,-0.08997,-0.06571,-0.41403,
43.83594,-8.72803,22.15576,-33.81348,-0.53491,0.82715,0.12817,962.297,27.4,,0.90251,-0.08968,-0.06430,-0.41629,
43.84375,-8.17871,25.14648,-34.11865,-0.51904,0.82373,0.12695,,,,0.90160,-0.08928,-0.06272,-0.41858,
43.85156,-7.87354,29.05273,-33.69141,-0.50391,0.83081,0.13062,962.292,27.4,,0.90072,-0.08874,-0.06091,-0.42086,
43.85938,-7.69043,31.55518,-33.93555,-0.51587,0.82666,0.13159,,,,0.89983,-0.08812,-0.05895,-0.42317,
43.86719,-8.17871,36.68213,-35.64453,-0.56689,0.81445,0.14209,962.292,27.4,,0.89889,-0.08737,-0.05667,-0.42561,
43.87500,-8.54492,40.03906,-36.68213,-0.58716,0.80151,0.13525,,,,0.89793,-0.08655,-0.05418,-0.42813,
43.88281,-8.78906,41.13770,-36.68213,-0.59668,0.80151,0.13770,962.291,27.4,,0.89696,-0.08570,-0.05161,-0.43065,
43.89063,-8.85010,41.80908,-36.49902,-0.59595,0.80371,0.10474,,,,0.89598,-0.08484,-0.04900,-0.43316,
43.89844,-8.11768,42.72461,-37.10938,-0.58203,0.80127,0.08081,962.279,27.4,,0.89497,-0.08391,-0.04636,-0.43570,
43.90625,-7.08008,44.12842,-36.13281,-0.58276,0.78906,0.06787,,,,0.89399,-0.08287,-0.04365,-0.43818,
43.91406,-6.46973,44.98291,-34.97314,-0.57983,0.77637,0.06006,962.289,27.4,,0.89304,-0.08177,-0.04091,-0.44058,
43.92188,-5.49316,47.97363,-34.36279,-0.57446,0.76318,0.05347,,,,0.89211,-0.08052,-0.03800,-0.44296,
43.92969,-5.00488,52.18506,-35.88867,-0.57251,0.76587,0.05835,962.301,27.4,,0.89113,-0.07911,-0.03487,-0.44544,
43.93750,-4.76074,53.77197,-36.49902,-0.60425,0.76733,0.05811,,,,0.89012,-0.07764,-0.03164,-0.44795,
43.94531,-4.94385,55.35889,-40.34424,-0.76099,0.76099,0.06372,962.309,27.4,,0.88897,-0.07611,-0.02833,-0.45070,
43.95313,-3.96729,49.68262,-43.94531,-0.86792,0.75928,0.08276,,,,0.88769,-0.07469,-0.02541,-0.45363,
43.96094,-3.11279,43.15186,-43.76221,-0.86499,0.75317,0.07788,962.319,27.4,,0.88639,-0.07342,-0.02290,-0.45650,
43.96875,-1.34277,31.73828,-41.38184,-0.78589,0.75317,0.07300,,,,0.88515,-0.07240,-0.02113,-0.45916,
43.97656,-0.12207,25.69580,-38.57422,-0.74121,0.77490,0.06763,962.312,27.4,,0.88397,-0.07149,-0.01975,-0.46162,
43.98438,0.30518,23.80371,-37.90283,-0.73438,0.78174,0.06421,,,,0.88281,-0.07063,-0.01850,-0.46401,
43.99219,0.85449,21.42334,-37.04834,-0.71167,0.77905,0.05908,962.274,27.4,,0.88167,-0.06980,-0.01740,-0.46635,
44.00000,0.61035,21.48438,-37.41455,-0.70239,0.77222,0.07471,,,,0.88051,-0.06899,-0.01630,-0.46870,
44.00781,0.42725,21.72852,-37.90283,-0.70776,0.77563,0.06836,962.299,27.4,,0.87932,-0.06818,-0.01517,-0.47107,
44.01563,-0.12207,21.66748,-39.42871,-0.72388,0.78491,0.05493,,,,0.87808,-0.06740,-0.01404,-0.47354,
44.02344,-0.24414,21.97266,-41.44287,-0.75586,0.76587,0.05322,962.292,27.4,,0.87676,-0.06662,-0.01289,-0.47612,
44.03125,-0.48828,21.78955,-42.48047,-0.76440,0.75098,0.05151,,,,0.87540,-0.06586,-0.01175,-0.47876,
44.03906,-0.36621,20.44678,-42.96875,-0.74512,0.74341,0.03906,962.294,27.4,,0.87401,-0.06513,-0.01070,-0.48141,
44.04688,-0.18311,20.44678,-42.23633,-0.70850,0.74463,0.03442,,,,0.87263,-0.06439,-0.00965,-0.48402,
44.05469,-0.18311,20.93506,-42.11426,-0.70142,0.74097,0.02808,962.259,27.4,,0.87125,-0.06364,-0.00857,-0.48661,
44.06250,0.00000,23.07129,-42.66357,-0.70190,0.73926,0.01758,,,,0.86985,-0.06280,-0.00737,-0.48925,
44.07031,0.42725,26.18408,-42.66357,-0.69922,0.72925,0.01538,962.314,27.4,,0.86844,-0.06183,-0.00601,-0.49189,
44.07813,0.73242,26.85547,-42.84668,-0.69824,0.72510,0.01221,,,,0.86702,-0.06082,-0.00461,-0.49453,
44.08594,0.73242,29.23584,-43.45703,-0.73853,0.71973,0.00171,962.271,27.4,,0.86556,-0.05973,-0.00307,-0.49722,
44.09375,0.73242,30.70068,-44.86084,-0.78516,0.70020,0.01172,,,,0.86405,-0.05859,-0.00145,-0.49999,
44.10156,0.61035,30.15137,-45.89844,-0.80493,0.69263,0.00659,962.262,27.4,,0.86248,-0.05748,0.00013,-0.50281,
44.10938,0.97656,28.19824,-47.48535,-0.81812,0.68506,0.00513,,,,0.86086,-0.05641,0.00159,-0.50571,
44.11719,1.46484,26.00098,-46.93604,-0.79761,0.67163,0.01489,962.305,27.4,,0.85924,-0.05538,0.00290,-0.50856,
44.12500,2.01416,25.02441,-46.26465,-0.78296,0.66943,0.01465,,,,0.85763,-0.05436,0.00414,-0.51136,
44.13281,2.50244,23.49854,-46.02051,-0.76758,0.67627,0.00903,962.314,27.4,,0.85603,-0.05336,0.00527,-0.51414,
44.14063,2.92969,23.68164,-45.77637,-0.75122,0.67871,0.00659,,,,0.85442,-0.05233,0.00640,-0.51690,
44.14844,3.11279,24.65820,-45.77637,-0.73682,0.67383,-0.00439,962.287,27.4,,0.85281,-0.05125,0.00757,-0.51965,
44.15625,2.99072,27.28271,-46.44775,-0.75781,0.67261,-0.02002,,,,0.85115,-0.05009,0.00890,-0.52244,
44.16406,3.35693,29.23584,-48.64502,-0.82227,0.66187,-0.02075,962.332,27.4,,0.84941,-0.04884,0.01033,-0.52536,
44.17188,4.08936,28.74756,-49.37744,-0.82520,0.64917,-0.02124,,,,0.84763,-0.04756,0.01170,-0.52832,
44.17969,5.18799,27.09961,-48.82813,-0.78711,0.63525,-0.01514,962.273,27.4,,0.84587,-0.04628,0.01294,-0.53123,
44.18750,5.55420,27.40479,-47.91260,-0.76758,0.62793,-0.03003,,,,0.84412,-0.04496,0.01418,-0.53408,
44.19531,5.79834,28.19824,-48.09570,-0.76709,0.63086,-0.03442,962.291,27.4,,0.84235,-0.04360,0.01546,-0.53693,
44.20313,5.73730,29.78516,-48.46191,-0.77148,0.61914,-0.03149,,,,0.84056,-0.04219,0.01683,-0.53981,
44.21094,5.79834,31.79932,-47.66846,-0.75415,0.62256,-0.04663,962.295,27.4,,0.83878,-0.04070,0.01832,-0.54263,
44.21875,5.92041,32.83691,-47.11914,-0.74805,0.62769,-0.05859,,,,0.83701,-0.03916,0.01986,-0.54542,
44.22656,5.98145,36.13281,-47.54639,-0.74829,0.63599,-0.07422,962.314,27.4,,0.83521,-0.03749,0.02158,-0.54823,
44.23438,5.79834,39.48975,-47.97363,-0.78979,0.62305,-0.06885,,,,0.83336,-0.03571,0.02351,-0.55107,
44.24219,5.67627,40.16113,-48.21777,-0.85327,0.60986,-0.07178,962.298,27.4,,0.83150,-0.03391,0.02548,-0.55391,
44.25000,5.73730,37.35352,-50.23193,-0.95508,0.59937,-0.06274,,,,0.82954,-0.03221,0.02728,-0.55685,
44.25781,6.65283,28.80859,-48.76709,-0.92944,0.58301,-0.06348,962.303,27.4,,0.82765,-0.03079,0.02858,-0.55968,
44.26563,7.20215,24.35303,-46.99707,-0.88379,0.57471,-0.06787,,,,0.82582,-0.02950,0.02960,-0.56239,
44.27344,7.75146,19.59229,-44.12842,-0.81128,0.56860,-0.07935,962.277,27.4,,0.82410,-0.02835,0.03033,-0.56492,
44.28125,7.99561,20.01953,-43.51807,-0.78491,0.57861,-0.09131,,,,0.82239,-0.02718,0.03108,-0.56742,
44.28906,7.99561,21.05713,-43.33496,-0.77832,0.57617,-0.09570,962.326,27.4,,0.82068,-0.02596,0.03188,-0.56990,
44.29688,7.99561,23.19336,-42.84668,-0.75928,0.57593,-0.10815,,,,0.81898,-0.02467,0.03281,-0.57235,
44.30469,7.99561,27.40479,-42.78564,-0.75000,0.56616,-0.10669,962.287,27.4,,0.81726,-0.02320,0.03397,-0.57480,
44.31250,7.81250,29.84619,-43.21289,-0.76270,0.56665,-0.10815,,,,0.81551,-0.02166,0.03527,-0.57727,
44.32031,6.89697,33.75244,-44.98291,-0.82764,0.55811,-0.11279,962.316,27.4,,0.81366,-0.02001,0.03683,-0.57983,
44.32813,6.46973,34.97314,-47.18018,-0.90796,0.53540,-0.10840,,,,0.81171,-0.01834,0.03847,-0.58250,
44.33594,7.14111,30.88379,-47.05811,-0.91162,0.50195,-0.11401,962.276,27.4,,0.80976,-0.01680,0.03986,-0.58516,
44.34375,7.14111,28.50342,-46.20361,-0.87549,0.49438,-0.12402,,,,0.80785,-0.01535,0.04111,-0.58776,
44.35156,7.38525,26.42822,-44.55566,-0.82056,0.49609,-0.14014,962.238,27.4,,0.80599,-0.01396,0.04224,-0.59025,
44.35938,8.11768,26.97754,-43.94531,-0.83521,0.50391,-0.14746,,,,0.80415,-0.01251,0.04337,-0.59271,
44.36719,8.11768,27.34375,-44.00635,-0.84814,0.51172,-0.14575,962.268,27.4,,0.80229,-0.01105,0.04453,-0.59517,
44.37500,7.99561,27.70996,-43.39600,-0.84180,0.52051,-0.14038,,,,0.80045,-0.00958,0.04570,-0.59758,
44.38281,7.81250,27.83203,-42.29736,-0.81030,0.52197,-0.15918,962.300,27.4,,0.79864,-0.00811,0.04689,-0.59992,
44.39063,7.44629,29.05273,-42.17529,-0.80176,0.52490,-0.15503,,,,0.79682,-0.00660,0.04816,-0.60225,
44.39844,6.34766,31.06689,-42.54150,-0.86279,0.50928,-0.15625,962.288,27.4,,0.79497,-0.00508,0.04959,-0.60459,
44.40625,5.85938,31.61621,-44.00635,-0.92822,0.48755,-0.16040,,,,0.79305,-0.00356,0.05107,-0.60700,
44.41406,6.16455,30.27344,-43.76221,-0.92993,0.46875,-0.15918,962.321,27.4,,0.79113,-0.00208,0.05246,-0.60939,
44.42188,6.89697,25.39063,-41.13770,-0.89453,0.44409,-0.16968,,,,0.78933,-0.00076,0.05356,-0.61163,
44.42969,7.01904,24.10889,-39.42871,-0.83398,0.44702,-0.18115,962.295,27.4,,0.78759,0.00052,0.05458,-0.61378,
44.43750,7.26318,24.90234,-39.36768,-0.82690,0.45410,-0.18530,,,,0.78585,0.00185,0.05563,-0.61591,
44.44531,7.08008,27.95410,-40.10010,-0.84253,0.45996,-0.19385,962.283,27.4,,0.78405,0.00329,0.05686,-0.61808,
44.45313,7.01904,30.27344,-40.77148,-0.86523,0.45020,-0.19971,,,,0.78221,0.00483,0.05821,-0.62027,
44.46094,7.26318,30.21240,-40.83252,-0.87427,0.44336,-0.20776,962.306,27.4,,0.78036,0.00637,0.05955,-0.62246,
44.46875,7.75146,29.35791,-40.77148,-0.87793,0.42676,-0.21094,,,,0.77850,0.00791,0.06082,-0.62464,
44.47656,8.05664,29.17480,-40.46631,-0.88574,0.41968,-0.21338,962.293,27.4,,0.77665,0.00945,0.06206,-0.62680,
44.48438,8.05664,28.99170,-40.58838,-0.90771,0.41504,-0.22241,,,,0.77478,0.01099,0.06330,-0.62896,
44.49219,8.48389,26.91650,-40.89355,-0.93774,0.40869,-0.22876,962.313,27.4,,0.77290,0.01246,0.06442,-0.63113,
44.50000,9.64355,23.37646,-39.36768,-0.89697,0.38843,-0.21777,,,,0.77109,0.01384,0.06529,-0.63322,
44.50781,9.88770,22.33887,-38.39111,-0.87695,0.38403,-0.22241,962.259,27.4,,0.76932,0.01520,0.06609,-0.63525,
44.51563,10.00977,22.39990,-37.71973,-0.85229,0.38281,-0.23413,,,,0.76757,0.01656,0.06689,-0.63724,
44.52344,10.00977,24.78027,-38.33008,-0.85425,0.39185,-0.24512,962.311,27.4,,0.76578,0.01803,0.06782,-0.63926,
44.53125,9.94873,25.51270,-38.45215,-0.85742,0.39331,-0.24023,,,,0.76397,0.01953,0.06879,-0.64128,
44.53906,9.76563,26.55029,-38.51318,-0.86914,0.39209,-0.24951,962.303,27.4,,0.76214,0.02106,0.06981,-0.64329,
44.54688,9.33838,28.01514,-38.45215,-0.91138,0.37964,-0.25317,,,,0.76031,0.02263,0.07094,-0.64528,
44.55469,9.58252,28.07617,-38.87939,-0.93726,0.37085,-0.25610,962.286,27.4,,0.75844,0.02422,0.07206,-0.64729,
44.56250,9.82666,24.84131,-39.24561,-0.96558,0.34961,-0.26172,,,,0.75657,0.02567,0.07300,-0.64932,
44.57031,11.23047,20.32471,-37.47559,-0.94385,0.32324,-0.27368,962.272,27.4,,0.75478,0.02701,0.07364,-0.65127,
44.57813,11.65771,18.67676,-36.92627,-0.93457,0.32129,-0.27563,,,,0.75302,0.02829,0.07418,-0.65319,
44.58594,11.84082,16.17432,-37.10938,-0.91943,0.32788,-0.27856,962.245,27.4,,0.75126,0.02947,0.07457,-0.65511,
44.59375,12.39014,13.97705,-36.74316,-0.90015,0.33545,-0.28979,,,,0.74952,0.03059,0.07483,-0.65702,
44.60156,12.45117,13.36670,-36.37695,-0.88281,0.33643,-0.29272,962.261,27.4,,0.74780,0.03168,0.07506,-0.65891,
44.60938,12.81738,14.03809,-35.82764,-0.86572,0.32495,-0.29565,,,,0.74608,0.03282,0.07530,-0.66077,
44.61719,12.75635,16.60156,-36.01074,-0.85425,0.33398,-0.30688,962.280,27.4,,0.74434,0.03407,0.07567,-0.66262,
44.62500,12.75635,17.94434,-35.94971,-0.85913,0.33398,-0.30713,,,,0.74259,0.03538,0.07611,-0.66446,
44.63281,12.75635,19.89746,-35.88867,-0.87988,0.32593,-0.30347,962.265,27.4,,0.74083,0.03678,0.07665,-0.66629,
44.64063,13.00049,20.08057,-36.13281,-0.90308,0.30713,-0.30615,,,,0.73905,0.03821,0.07719,-0.66813,
44.64844,12.63428,19.77539,-36.62109,-0.91187,0.30078,-0.31885,962.275,27.4,,0.73724,0.03959,0.07773,-0.66998,
44.65625,12.81738,18.37158,-36.56006,-0.91553,0.29834,-0.30811,,,,0.73543,0.04092,0.07819,-0.67183,
44.66406,12.87842,16.54053,-35.09521,-0.92676,0.29468,-0.31055,962.236,27.4,,0.73369,0.04218,0.07855,-0.67360,
44.67188,12.75635,15.50293,-34.79004,-0.93091,0.29663,-0.31592,,,,0.73197,0.04339,0.07886,-0.67536,
44.67969,12.57324,13.67188,-34.24072,-0.90601,0.29688,-0.31641,962.279,27.4,,0.73028,0.04450,0.07909,-0.67709,
44.68750,12.87842,12.26807,-32.65381,-0.89453,0.27124,-0.32959,,,,0.72867,0.04557,0.07923,-0.67874,
44.69531,12.81738,12.45117,-32.83691,-0.88989,0.26147,-0.32788,962.291,27.4,,0.72704,0.04665,0.07938,-0.68040,
44.70313,12.63428,13.24463,-33.87451,-0.88965,0.24951,-0.33740,,,,0.72535,0.04774,0.07959,-0.68210,
44.71094,13.06152,14.34326,-34.05762,-0.88403,0.25952,-0.34277,962.269,27.4,,0.72364,0.04891,0.07982,-0.68380,
44.71875,13.30566,14.64844,-33.38623,-0.89331,0.26392,-0.33813,,,,0.72196,0.05011,0.08006,-0.68546,
44.72656,13.12256,15.25879,-33.20313,-0.93384,0.26270,-0.32666,962.293,27.4,,0.72027,0.05133,0.08034,-0.68711,
44.73438,12.87842,13.61084,-34.60693,-0.93457,0.26465,-0.33594,,,,0.71853,0.05245,0.08055,-0.68883,
44.74219,12.63428,12.63428,-34.66797,-0.91919,0.26343,-0.33569,962.301,27.4,,0.71678,0.05351,0.08072,-0.69054,
44.75000,12.32910,11.04736,-33.32520,-0.92188,0.24463,-0.32739,,,,0.71510,0.05449,0.08083,-0.69219,
44.75781,11.71875,9.58252,-32.83691,-0.92334,0.21851,-0.32471,962.230,27.4,,0.71345,0.05537,0.08089,-0.69381,
44.76563,12.02393,8.05664,-32.71484,-0.91455,0.20386,-0.33032,,,,0.71181,0.05620,0.08087,-0.69543,
44.77344,12.20703,7.32422,-32.10449,-0.90063,0.20435,-0.33643,962.278,27.4,,0.71020,0.05700,0.08079,-0.69703,
44.78125,12.45117,7.32422,-31.18896,-0.88892,0.19873,-0.34399,,,,0.70862,0.05782,0.08070,-0.69857,
44.78906,12.20703,8.72803,-31.98242,-0.88867,0.19897,-0.34692,962.251,27.4,,0.70700,0.05869,0.08069,-0.70014,
44.79688,11.90186,9.39941,-32.40967,-0.88940,0.19873,-0.34814,,,,0.70535,0.05957,0.08073,-0.70172,
44.80469,11.65771,9.21631,-32.89795,-0.89746,0.18750,-0.34766,962.259,27.4,,0.70367,0.06043,0.08078,-0.70333,
44.81250,11.16943,9.58252,-33.26416,-0.91724,0.19604,-0.35352,,,,0.70197,0.06128,0.08087,-0.70494,
44.82031,10.92529,9.09424,-33.32520,-0.92358,0.19629,-0.35474,962.287,27.4,,0.70027,0.06210,0.08094,-0.70655,
44.82813,11.16943,7.32422,-33.14209,-0.91797,0.20020,-0.34961,,,,0.69858,0.06284,0.08092,-0.70816,
44.83594,11.59668,5.79834,-31.73828,-0.88818,0.19287,-0.35742,962.292,27.4,,0.69697,0.06354,0.08080,-0.70970,
44.84375,11.77979,5.55420,-30.70068,-0.87354,0.17896,-0.36548,,,,0.69539,0.06423,0.08065,-0.71119,
44.85156,11.96289,6.22559,-29.90723,-0.87134,0.15723,-0.37256,962.293,27.4,,0.69385,0.06497,0.08052,-0.71264,
44.85938,11.59668,7.69043,-30.70068,-0.89819,0.14209,-0.36963,,,,0.69226,0.06577,0.08049,-0.71412,
44.86719,11.23047,9.21631,-31.31104,-0.91479,0.14404,-0.36963,962.258,27.4,,0.69063,0.06661,0.08054,-0.71561,
44.87500,10.74219,10.13184,-32.53174,-0.95264,0.15552,-0.36182,,,,0.68894,0.06747,0.08067,-0.71715,
44.88281,10.80322,6.40869,-32.71484,-0.96387,0.13770,-0.38403,962.322,27.4,,0.68725,0.06815,0.08063,-0.71871,
44.89063,11.23047,4.15039,-32.47070,-0.96191,0.12524,-0.38501,,,,0.68558,0.06874,0.08045,-0.72027,
44.89844,11.59668,-0.06104,-31.25000,-0.94580,0.11230,-0.37622,962.307,27.4,,0.68399,0.06915,0.08005,-0.72178,
44.90625,11.53564,-2.92969,-31.00586,-0.91528,0.13062,-0.38574,,,,0.68242,0.06941,0.07952,-0.72330,
44.91406,11.53564,-3.17383,-31.25000,-0.89819,0.13892,-0.39185,962.296,27.4,,0.68083,0.06966,0.07898,-0.72483,
44.92188,11.77979,-1.95313,-30.70068,-0.87744,0.13037,-0.39551,,,,0.67927,0.06999,0.07848,-0.72632,
44.92969,12.14600,1.46484,-30.70068,-0.88135,0.10132,-0.39453,962.263,27.4,,0.67768,0.07049,0.07812,-0.72779,
44.93750,11.90186,3.72314,-31.67725,-0.90063,0.08862,-0.38867,,,,0.67602,0.07110,0.07789,-0.72929,
44.94531,12.32910,4.76074,-33.75244,-0.93652,0.07642,-0.38477,962.281,27.4,,0.67426,0.07176,0.07769,-0.73089,
44.95313,12.57324,3.66211,-34.85107,-0.93994,0.06470,-0.39771,,,,0.67243,0.07237,0.07743,-0.73253,
44.96094,12.69531,3.11279,-34.97314,-0.94580,0.06445,-0.38892,962.281,27.4,,0.67060,0.07296,0.07714,-0.73418,
44.96875,12.63428,1.40381,-35.27832,-0.94531,0.07764,-0.40039,,,,0.66876,0.07347,0.07678,-0.73584,
44.97656,13.30566,0.12207,-35.21729,-0.91431,0.09082,-0.40747,962.273,27.4,,0.66692,0.07393,0.07632,-0.73751,
44.98438,13.61084,-0.73242,-34.60693,-0.90356,0.08350,-0.41357,,,,0.66511,0.07437,0.07581,-0.73915,
44.99219,13.97705,-0.18311,-33.69141,-0.89575,0.06055,-0.40967,962.290,27.4,,0.66334,0.07486,0.07529,-0.74075,
45.00000,13.97705,1.46484,-34.97314,-0.90088,0.06128,-0.40698,,,,0.66149,0.07542,0.07486,-0.74239,
45.00781,13.91602,1.89209,-35.58350,-0.89795,0.06348,-0.40820,962.287,27.4,,0.65960,0.07600,0.07446,-0.74405,
45.01563,14.09912,2.50244,-35.09521,-0.88550,0.05884,-0.40479,,,,0.65773,0.07662,0.07406,-0.74568,
45.02344,14.34326,4.82178,-35.40039,-0.88770,0.04297,-0.41113,962.282,27.4,,0.65583,0.07737,0.07376,-0.74730,
45.03125,14.34326,6.10352,-36.13281,-0.89233,0.04077,-0.40942,,,,0.65387,0.07817,0.07353,-0.74895,
45.03906,14.09912,6.83594,-36.13281,-0.90381,0.03735,-0.41187,962.265,27.4,,0.65191,0.07901,0.07333,-0.75059,
45.04688,14.16016,6.83594,-35.76660,-0.90479,0.03418,-0.42456,,,,0.64997,0.07984,0.07313,-0.75221,
45.05469,14.34326,6.59180,-35.64453,-0.91089,0.03809,-0.41748,962.288,27.4,,0.64802,0.08068,0.07291,-0.75382,
45.06250,14.64844,4.27246,-34.97314,-0.91113,0.04614,-0.40112,,,,0.64612,0.08141,0.07257,-0.75540,
45.07031,14.77051,1.09863,-33.26416,-0.87109,0.02222,-0.40283,962.255,27.4,,0.64431,0.08198,0.07207,-0.75693,
45.07813,14.83154,0.67139,-33.38623,-0.84082,0.01367,-0.40698,,,,0.64250,0.08254,0.07155,-0.75846,
45.08594,14.95361,3.29590,-33.44727,-0.83667,0.00171,-0.40747,962.270,27.4,,0.64066,0.08324,0.07114,-0.75997,
45.09375,14.16016,6.28662,-33.75244,-0.86475,-0.00098,-0.42310,,,,0.63880,0.08405,0.07090,-0.76147,
45.10156,13.91602,7.01904,-34.11865,-0.86572,-0.00610,-0.42261,962.252,27.4,,0.63691,0.08489,0.07071,-0.76298,
45.10938,14.28223,7.32422,-33.56934,-0.86865,-0.01880,-0.41284,,,,0.63504,0.08577,0.07051,-0.76446,
45.11719,14.28223,7.62939,-32.28760,-0.86743,-0.01831,-0.41504,962.294,27.4,,0.63323,0.08666,0.07031,-0.76587,
45.12500,14.40430,7.44629,-31.98242,-0.85645,-0.01099,-0.40820,,,,0.63144,0.08755,0.07010,-0.76727,
45.13281,14.89258,6.89697,-31.86035,-0.83911,-0.00586,-0.41162,962.257,27.4,,0.62964,0.08844,0.06984,-0.76867,
45.14063,14.95361,7.69043,-31.12793,-0.83032,-0.01855,-0.41064,,,,0.62788,0.08937,0.06960,-0.77002,
45.14844,14.52637,8.72803,-30.82275,-0.82861,-0.02246,-0.41260,962.281,27.4,,0.62613,0.09034,0.06943,-0.77135,
45.15625,14.09912,10.07080,-30.02930,-0.82300,-0.03198,-0.41650,,,,0.62441,0.09136,0.06933,-0.77263,
45.16406,13.61084,12.08496,-29.54102,-0.82495,-0.04004,-0.42065,962.247,27.4,,0.62270,0.09247,0.06934,-0.77387,
45.17188,13.48877,13.73291,-29.35791,-0.83398,-0.04834,-0.42554,,,,0.62100,0.09366,0.06943,-0.77509,
45.17969,13.61084,14.77051,-29.23584,-0.83789,-0.05981,-0.43140,962.268,27.4,,0.61929,0.09491,0.06955,-0.77629,
45.18750,13.36670,15.44189,-28.32031,-0.84741,-0.07666,-0.42480,,,,0.61763,0.09619,0.06971,-0.77745,
45.19531,14.09912,15.13672,-28.07617,-0.84741,-0.08130,-0.42847,962.272,27.4,,0.61597,0.09749,0.06981,-0.77859,
45.20313,13.73291,15.19775,-28.38135,-0.84229,-0.07471,-0.43018,,,,0.61429,0.09877,0.06994,-0.77974,
45.21094,13.91602,14.03809,-28.07617,-0.82813,-0.06616,-0.44336,962.244,27.4,,0.61263,0.10000,0.07001,-0.78088,
45.21875,13.85498,14.58740,-26.67236,-0.83154,-0.07764,-0.44385,,,,0.61104,0.10126,0.07009,-0.78196,
45.22656,13.73291,14.83154,-26.61133,-0.83203,-0.08472,-0.44678,962.273,27.4,,0.60945,0.10253,0.07019,-0.78302,
45.23438,13.73291,15.44189,-26.55029,-0.82788,-0.09253,-0.45068,,,,0.60786,0.10383,0.07032,-0.78408,
45.24219,13.61084,16.96777,-26.42822,-0.84448,-0.09985,-0.45874,962.276,27.4,,0.60627,0.10520,0.07051,-0.78511,
45.25000,13.73291,17.57813,-26.48926,-0.85376,-0.10645,-0.46362,,,,0.60466,0.10662,0.07072,-0.78614,
45.25781,13.54980,19.10400,-26.85547,-0.89404,-0.11328,-0.44702,962.269,27.4,,0.60302,0.10811,0.07101,-0.78717,
45.26563,13.24463,16.60156,-26.73340,-0.91699,-0.11841,-0.43433,,,,0.60140,0.10945,0.07122,-0.78820,
45.27344,13.36670,14.58740,-26.42822,-0.90674,-0.11694,-0.44434,962.254,27.4,,0.59981,0.11069,0.07133,-0.78924,
45.28125,13.61084,11.84082,-25.51270,-0.87524,-0.12451,-0.44678,,,,0.59827,0.11179,0.07131,-0.79025,
45.28906,13.85498,11.23047,-24.23096,-0.84790,-0.12964,-0.44263,962.298,27.4,,0.59679,0.11288,0.07123,-0.79121,
45.29688,13.91602,11.47461,-24.35303,-0.83911,-0.13501,-0.44922,,,,0.59531,0.11398,0.07117,-0.79218,
45.30469,13.97705,12.81738,-25.51270,-0.82349,-0.14697,-0.47095,962.256,27.4,,0.59376,0.11514,0.07117,-0.79318,
45.31250,13.67188,14.46533,-25.08545,-0.82324,-0.16602,-0.45752,,,,0.59222,0.11639,0.07124,-0.79414,
45.32031,13.30566,15.56396,-24.96338,-0.82300,-0.16309,-0.45874,962.252,27.4,,0.59068,0.11768,0.07138,-0.79508,
45.32813,13.00049,17.76123,-25.69580,-0.81714,-0.14502,-0.46948,,,,0.58909,0.11907,0.07163,-0.79603,
45.33594,12.14600,19.89746,-26.85547,-0.81665,-0.12134,-0.45581,962.255,27.4,,0.58743,0.12054,0.07202,-0.79700,
45.34375,12.02393,20.93506,-27.22168,-0.81250,-0.12183,-0.46680,,,,0.58574,0.12206,0.07246,-0.79797,
45.35156,12.02393,22.15576,-27.52686,-0.83374,-0.14697,-0.47632,962.301,27.4,,0.58403,0.12364,0.07295,-0.79894,
45.35938,11.84082,22.33887,-28.38135,-0.85107,-0.17163,-0.46606,,,,0.58226,0.12522,0.07347,-0.79993,
45.36719,11.84082,21.97266,-28.25928,-0.84253,-0.17212,-0.46948,962.269,27.4,,0.58050,0.12678,0.07397,-0.80092,
45.37500,12.39014,20.32471,-27.28271,-0.82739,-0.17188,-0.49585,,,,0.57880,0.12828,0.07437,-0.80188,
45.38281,12.32910,19.53125,-26.61133,-0.84692,-0.19214,-0.50635,962.260,27.4,,0.57713,0.12973,0.07473,-0.80281,
